,open,high,low,close,volume,ask,bid,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,signal,signal_smooth,signal_norm,signal_smooth_norm,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2025-06-03 19:49:00,348.78,348.9899,348.65,348.75,165412.0,348.8546,348.6454,348.78,348.9899,348.65,348.75,165412,348.8546,348.6454,1.1107386161637018,0.9408671875922654,0.12078709321968098,0.10926074067459463,0,1,-335.772,12.873,Hold,0,12.873,0.401,12.472
2025-06-03 19:50:00,348.75,348.8,348.47,348.5498,128769.0,348.6544,348.4452,348.75,348.8,348.47,348.5498,128769,348.6544,348.4452,1.3109386161636971,0.9680386161636946,0.14255781020987487,0.11241609612757672,0,1,-335.772,12.673,Hold,0,12.673,0.201,12.472
2025-06-03 19:51:00,348.526,348.95,348.41,348.59,160736.0,348.6946,348.4854,348.526,348.95,348.41,348.59,160736,348.6946,348.4854,1.2707386161637269,1.0237529018779865,0.1381862676374215,0.11888606787659424,0,1,-335.772,12.713,Hold,0,12.713,0.241,12.472
2025-06-03 19:52:00,348.574,349.1,348.56,348.992,149954.0,349.0967,348.8873,348.574,349.1,348.56,348.992,149954,349.0967,348.8873,0.8687386161636832,1.007738616163701,0.09447084191285054,0.11702636574053071,0,1,-335.772,13.115,Hold,0,13.115,0.643,12.472
2025-06-03 19:53:00,349.0338,349.17,348.91,348.9968,99750.0,349.1015,348.8921,349.0338,349.17,348.91,348.9968,99750,349.1015,348.8921,0.8639386161636944,1.0346243304494147,0.09394886668031963,0.12014854185121004,0,1,-335.772,13.12,Hold,0,13.12,0.648,12.472
2025-06-03 19:54:00,349.0,349.04,348.61,348.85,130455.0,348.9547,348.7453,349.0,349.04,348.61,348.85,130455,348.9547,348.7453,1.010738616163679,1.0674814733065519,0.10991260920859239,0.12396416621601415,0,1,-335.772,12.973,Hold,0,12.973,0.501,12.472000000000001
2025-06-03 19:55:00,348.84,349.1,348.7,348.7576,129918.0,348.8622,348.653,348.84,349.1,348.7,348.7576,129918,348.8622,348.653,1.103138616163677,1.0769957590208368,0.11996063243483573,0.12506903831469232,0,1,-335.772,12.881,Hold,0,12.881,0.409,12.472
2025-06-03 19:56:00,348.7301,349.04,348.68,348.94,140643.0,349.0447,348.8353,348.7301,349.04,348.68,348.94,140643,349.0447,348.8353,0.9207386161637041,1.04985290187798,0.10012557359861761,0.1219170007959406,0,1,-335.772,13.063,Hold,0,13.063,0.591,12.472000000000001
2025-06-03 19:57:00,348.93,349.33,348.785,349.136,157005.0,349.2407,349.0313,348.93,349.33,348.785,349.136,157005,349.2407,349.0313,0.7247386161636777,0.9661100447351201,0.07881158493688595,0.11219213556703349,0,1,-335.772,13.259,Hold,0,13.259,0.787,12.472
2025-06-03 19:58:00,349.21,349.33,349.0109,349.21,172786.0,349.3148,349.1052,349.21,349.33,349.0109,349.21,172786,349.3148,349.1052,0.6507386161637223,0.8775386161636909,0.07076446676868706,0.10190653945321183,0,1,-335.772,13.333,Hold,0,13.333,0.861,12.472
