,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,open,high,low,close,volume,ask,bid,signal,signal_smooth,signal_norm,signal_smooth_norm,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2025-03-12 17:24:00,218.49,218.5895,218.36,218.445,83078,218.5105,218.3795,218.49,218.5895,218.36,218.445,83078.0,218.5105,218.3795,0.0,0.011039999999994731,0.0,0.00400002898571541,0,1,-213.099,5.28,Hold,0,5.28,-1.531,6.811
2025-03-12 17:25:00,218.455,218.455,218.1904,218.26,73877,218.3255,218.1945,218.455,218.455,218.1904,218.26,73877.0,218.3255,218.1945,0.05499999999999544,0.02203999999999382,0.016224188790559247,0.007985565112788497,-1,0,5.095,5.095,Sell,-1,5.095,-1.716,6.811
2025-03-12 17:26:00,218.29,218.43,218.25,218.4006,67180,218.4661,218.3351,218.29,218.43,218.25,218.4006,67180.0,218.4661,218.3351,0.0,0.010999999999999089,0.0,0.003985536127073086,0,0,5.095,5.095,Hold,0,5.095,-1.576,6.670999999999999
2025-03-12 17:27:00,218.43,218.53,218.3602,218.515,94623,218.5806,218.4494,218.43,218.53,218.3602,218.515,94623.0,218.5806,218.4494,0.0,0.010999999999999089,0.0,0.003985536127073086,0,0,5.095,5.095,Hold,0,5.095,-1.462,6.5569999999999995
2025-03-12 17:28:00,218.5,218.52,218.4,218.47,64051,218.5355,218.4045,218.5,218.52,218.4,218.47,64051.0,218.5355,218.4045,0.0,0.010999999999999089,0.0,0.003985536127073086,0,0,5.095,5.095,Hold,0,5.095,-1.506,6.601
2025-03-12 17:29:00,218.46,218.51,218.12,218.3604,78963,218.4259,218.2949,218.46,218.51,218.12,218.3604,78963.0,218.4259,218.2949,0.0,0.010999999999999089,0.0,0.003985536127073086,0,0,5.095,5.095,Hold,0,5.095,-1.616,6.711
2025-03-12 17:30:00,218.45,218.61,218.3427,218.38,95985,218.4455,218.3145,218.45,218.61,218.3427,218.38,95985.0,218.4455,218.3145,0.0,0.0,0.0,0.0,0,0,5.095,5.095,Hold,0,5.095,-1.596,6.691
2025-03-12 17:31:00,218.3802,218.45,218.17,218.17,83489,218.2355,218.1045,218.3802,218.45,218.17,218.17,83489.0,218.2355,218.1045,0.0,0.0,0.0,0.0,0,0,5.095,5.095,Hold,0,5.095,-1.806,6.901
2025-03-12 17:32:00,218.17,218.38,218.165,218.32,90281,218.3855,218.2545,218.17,218.38,218.165,218.32,90281.0,218.3855,218.2545,0.0,0.0,0.0,0.0,0,0,5.095,5.095,Hold,0,5.095,-1.656,6.7509999999999994
2025-03-12 17:33:00,218.3393,218.34,218.12,218.185,80781,218.2505,218.1195,218.3393,218.34,218.12,218.185,80781.0,218.2505,218.1195,0.0,0.0,0.0,0.0,0,0,5.095,5.095,Hold,0,5.095,-1.792,6.887
2025-03-12 17:34:00,218.17,218.435,218.06,218.435,115362,218.5005,218.3695,218.17,218.435,218.06,218.435,115362.0,218.5005,218.3695,0.0,0.0,0.0,0.0,0,0,5.095,5.095,Hold,0,5.095,-1.542,6.637
2025-03-12 17:35:00,218.4299,218.465,218.31,218.445,63174,218.5105,218.3795,218.4299,218.465,218.31,218.445,63174.0,218.5105,218.3795,0.0,0.0,0.0,0.0,0,0,5.095,5.095,Hold,0,5.095,-1.531,6.6259999999999994
2025-03-12 17:36:00,218.43,218.46,218.28,218.35,82495,218.4155,218.2845,218.43,218.46,218.28,218.35,82495.0,218.4155,218.2845,0.0,0.0,0.0,0.0,0,0,5.095,5.095,Hold,0,5.095,-1.626,6.721
2025-03-12 17:37:00,218.36,218.36,217.98,217.99,124307,218.0554,217.9246,218.36,218.36,217.98,217.99,124307.0,218.0554,217.9246,0.0,0.0,0.0,0.0,0,0,5.095,5.095,Hold,0,5.095,-1.986,7.0809999999999995
2025-03-12 17:38:00,218.01,218.19,217.95,218.085,100464,218.1504,218.0196,218.01,218.19,217.95,218.085,100464.0,218.1504,218.0196,0.0,0.0,0.0,0.0,0,0,5.095,5.095,Hold,0,5.095,-1.891,6.986
2025-03-12 17:39:00,218.1,218.11,217.66,217.7001,111784,217.7654,217.6348,218.1,218.11,217.66,217.7001,111784.0,217.7654,217.6348,0.00044052951600922455,8.810590320184491e-05,0.00012994970973723534,3.1922660019944206e-05,0,0,5.095,5.095,Hold,0,5.095,-2.276,7.3709999999999996
2025-03-12 17:40:00,217.695,217.7,217.25,217.31,130331,217.3752,217.2448,217.695,217.7,217.25,217.31,130331.0,217.3752,217.2448,0.0028454459938459077,0.0006571951019710264,0.0008393645999545513,0.00023811589285829303,0,0,5.095,5.095,Hold,0,5.095,-2.666,7.760999999999999
2025-03-12 17:41:00,217.29,217.438,216.97,217.13,202928,217.1951,217.0649,217.29,217.438,216.97,217.13,202928.0,217.1951,217.0649,0.008998287195976168,0.00245685254116626,0.0026543620047127536,0.0008901704147009324,0,0,5.095,5.095,Hold,0,5.095,-2.846,7.941
2025-03-12 17:42:00,217.13,217.27,216.88,217.1101,143645,217.1752,217.045,217.13,217.27,216.88,217.1101,143645.0,217.1752,217.045,0.022675957259008037,0.006992043992967867,0.006689072937760532,0.0025333676305509174,0,0,5.095,5.095,Hold,0,5.095,-2.866,7.961
2025-03-12 17:43:00,217.1537,217.24,217.015,217.2,84680,217.2652,217.1348,217.1537,217.24,217.015,217.2,84680.0,217.2652,217.1348,0.04973207942741467,0.0169384598784508,0.014670229919591457,0.0061371676165953865,0,0,5.095,5.095,Hold,0,5.095,-2.776,7.8709999999999996
2025-03-12 17:44:00,217.19,217.19,216.94,217.07,91628,217.1351,217.0049,217.19,217.19,216.94,217.07,91628.0,217.1351,217.0049,0.14381003275277915,0.045612360525804786,0.04242183857014166,0.016526337337881124,0,0,5.095,5.095,Hold,0,5.095,-2.906,8.001
2025-03-12 17:45:00,217.1,217.21,217.075,217.12,80645,217.1851,217.0549,217.1,217.21,217.075,217.12,80645.0,217.1851,217.0549,0.3333871209872839,0.1117206955244924,0.09834428347707563,0.040478806195875794,0,0,5.095,5.095,Hold,0,5.095,-2.856,7.951
2025-03-12 17:46:00,217.125,217.25,217.07,217.07,84211,217.1351,217.0049,217.125,217.25,217.07,217.07,84211.0,217.1351,217.0049,0.8699999999999932,0.2839210380852958,0.2566371681415928,0.10287068677501214,1,1,-212.04,4.965,Buy,1,4.965,-2.906,7.871
2025-03-12 17:47:00,217.085,217.36,217.03,217.29,106664,217.3552,217.2248,217.085,217.36,217.03,217.29,106664.0,217.3552,217.2248,0.6499999999999944,0.4093858466334931,0.1917404129793508,0.1483292801518476,0,1,-212.04,5.185,Hold,0,5.185,-2.686,7.8709999999999996
2025-03-12 17:48:00,217.28,217.69,217.21,217.66,81066,217.7253,217.5947,217.28,217.69,217.21,217.66,81066.0,217.7253,217.5947,0.27999999999998976,0.4554394307480081,0.08259587020648727,0.16501548226726703,0,1,-212.04,5.555,Hold,0,5.555,-2.316,7.8709999999999996
2025-03-12 17:49:00,217.68,217.97,217.63,217.93,81808,217.9954,217.8646,217.68,217.97,217.63,217.93,81808.0,217.9954,217.8646,0.009999999999979525,0.42867742419744814,0.0029498525073686135,0.155319032818155,0,1,-212.04,5.825,Hold,0,5.825,-2.046,7.871
2025-03-12 17:50:00,217.93,218.2099,217.9,218.14,63847,218.2054,218.0746,217.93,218.2099,217.9,218.14,63847.0,218.2054,218.0746,0.0,0.3619999999999914,0.0,0.131160370727322,0,1,-212.04,6.035,Hold,0,6.035,-1.836,7.871
2025-03-12 17:51:00,218.1657,218.194,218.0,218.0889,67415,218.1543,218.0235,218.1657,218.194,218.0,218.0889,67415.0,218.1543,218.0235,0.0,0.18799999999999273,0.0,0.06811643562634302,0,1,-212.04,5.984,Hold,0,5.984,-1.887,7.871
2025-03-12 17:52:00,218.105,218.14,217.69,217.88,106054,217.9454,217.8146,218.105,218.14,217.69,217.88,106054.0,217.9454,217.8146,8.45948961307565e-12,0.05800000000168576,2.495424664624104e-12,0.021014645034270616,-1,0,5.775,5.775,Sell,-1,5.775,-2.096,7.871
2025-03-12 17:53:00,217.86,217.86,217.57,217.65,48077,217.7153,217.5847,217.86,217.86,217.57,217.65,48077.0,217.7153,217.5847,5.493012816412604e-07,0.0020001098619441314,1.6203577629535826e-07,0.0007246827375358326,0,0,5.775,5.775,Hold,0,5.775,-2.326,8.101
2025-03-12 17:54:00,217.68,217.98,217.58,217.91,75037,217.9754,217.8446,217.68,217.98,217.58,217.91,75037.0,217.9754,217.8446,2.047077195518715e-11,1.0986604238056574e-07,6.0385757979903545e-12,3.98068255496658e-08,0,0,5.775,5.775,Hold,0,5.775,-2.066,7.841
2025-03-12 17:55:00,217.92,217.95,217.8263,217.91,48012,217.9754,217.8446,217.92,217.95,217.8263,217.91,48012.0,217.9754,217.8446,5.034997438876267e-11,1.098761123754435e-07,1.4852499819694115e-11,3.98104741249735e-08,0,0,5.775,5.775,Hold,0,5.775,-2.066,7.841
2025-03-12 17:56:00,217.9,217.98,217.775,217.775,67547,217.8403,217.7097,217.9,217.98,217.775,217.775,67547.0,217.8403,217.7097,1.9016204499288533e-06,4.902002023612141e-07,5.609499852297544e-07,1.776100560008471e-07,0,0,5.775,5.775,Hold,0,5.775,-2.201,7.976000000000001
2025-03-12 17:57:00,217.75,217.8,217.55,217.57,58045,217.6353,217.5047,217.75,217.8,217.55,217.57,58045.0,217.6353,217.5047,2.997624141265554e-05,6.485446792994399e-06,8.842549089278987e-06,2.3498165903356e-06,0,0,5.775,5.775,Hold,0,5.775,-2.406,8.181000000000001
2025-03-12 17:58:00,217.59,217.62,217.34,217.35,61865,217.4152,217.2848,217.59,217.62,217.34,217.35,61865.0,217.4152,217.2848,0.00014050826701670973,3.44772399400081e-05,4.1447866376610845e-05,1.2491844122061888e-05,0,0,5.775,5.775,Hold,0,5.775,-2.626,8.401
2025-03-12 17:59:00,217.39,217.5,217.21,217.245,108882,217.3102,217.1798,217.39,217.5,217.21,217.245,108882.0,217.3102,217.1798,0.00042398608057711416,0.00011927445196127653,0.0001250696402882352,4.321569430259548e-05,0,0,5.775,5.775,Hold,0,5.775,-2.731,8.506
2025-03-12 18:00:00,217.27,217.529,217.08,217.495,85286,217.5602,217.4298,217.27,217.529,217.08,217.495,85286.0,217.5602,217.4298,0.0005837612886174848,0.0002360266996147786,0.0001722009700936546,8.551753984260047e-05,0,0,5.775,5.775,Hold,0,5.775,-2.481,8.256
2025-03-12 18:01:00,217.54,217.6,217.43,217.55,50992,217.6153,217.4847,217.54,217.6,217.43,217.55,50992.0,217.6153,217.4847,0.001187409129812827,0.00047312820148735833,0.0003502681798857923,0.00017142450361501245,0,0,5.775,5.775,Hold,0,5.775,-2.426,8.201
2025-03-12 18:02:00,217.54,217.6,217.4,217.53,56196,217.5953,217.4647,217.54,217.6,217.4,217.53,56196.0,217.5953,217.4647,0.003142735120668757,0.0010956799773385786,0.0009270605075719115,0.00039698837576308056,0,0,5.775,5.775,Hold,0,5.775,-2.446,8.221
2025-03-12 18:03:00,217.54,217.7,217.42,217.475,64315,217.5402,217.4098,217.54,217.7,217.42,217.475,64315.0,217.5402,217.4098,0.009232685814940363,0.002914115486923309,0.0027235061401004223,0.001055846595599726,0,0,5.775,5.775,Hold,0,5.775,-2.501,8.276
2025-03-12 18:04:00,217.5,217.64,217.48,217.63,48919,217.6953,217.5647,217.5,217.64,217.48,217.63,48919.0,217.6953,217.5647,0.012291888280100664,0.005287695926828019,0.0036259257463424057,0.0019158457404865473,0,0,5.775,5.775,Hold,0,5.775,-2.346,8.121
2025-03-12 18:05:00,217.61,217.64,217.28,217.585,56772,217.6503,217.5197,217.61,217.64,217.28,217.585,56772.0,217.6503,217.5197,0.03767161662569857,0.012705266994244235,0.01111257127601736,0.004603390964515806,0,0,5.775,5.775,Hold,0,5.775,-2.391,8.166
2025-03-12 18:06:00,217.61,217.675,217.48,217.675,43836,217.7403,217.6097,217.61,217.675,217.48,217.675,43836.0,217.7403,217.6097,0.05606595607822477,0.023680976383926623,0.016538630111570852,0.00858012608204654,0,0,5.775,5.775,Hold,0,5.775,-2.301,8.076
2025-03-12 18:07:00,217.69,217.69,217.31,217.3424,67895,217.4076,217.2772,217.69,217.69,217.31,217.3424,67895.0,217.4076,217.2772,0.4705000000000041,0.11715242935979368,0.13879056047197863,0.042446839962534004,0,0,5.775,5.775,Hold,0,5.775,-2.634,8.409
2025-03-12 18:08:00,217.355,217.55,217.34,217.43,55992,217.4952,217.3648,217.355,217.55,217.34,217.43,55992.0,217.4952,217.3648,0.3828999999999951,0.1918858921968046,0.11294985250737402,0.06952437778418906,0,0,5.775,5.775,Hold,0,5.775,-2.546,8.321
2025-03-12 18:09:00,217.475,217.68,217.4501,217.635,53830,217.7003,217.5697,217.475,217.68,217.4501,217.635,53830.0,217.7003,217.5697,0.177900000000011,0.22500751454078669,0.05247787610619832,0.08152505255139111,1,1,-211.925,5.644,Buy,1,5.644,-2.341,7.985
2025-03-12 18:10:00,217.64,217.7388,217.51,217.699,46609,217.7643,217.6337,217.64,217.7388,217.51,217.699,46609.0,217.7643,217.6337,0.11389999999998962,0.24025319121564492,0.03359882005899424,0.08704888847587548,0,1,-211.925,5.708,Hold,0,5.708,-2.277,7.985
2025-03-12 18:11:00,217.7,217.7259,217.53,217.61,51053,217.6753,217.5447,217.7,217.7259,217.53,217.61,51053.0,217.6753,217.5447,0.20289999999998826,0.26961999999999764,0.05985250737462825,0.09768911368922954,0,1,-211.925,5.619,Hold,0,5.619,-2.366,7.984999999999999
2025-03-12 18:12:00,217.625,217.74,217.57,217.7,63946,217.7653,217.6347,217.625,217.74,217.57,217.7,63946.0,217.7653,217.6347,0.11290000000001327,0.19809999999999944,0.033303834808263745,0.07177588243393104,0,1,-211.925,5.709,Hold,0,5.709,-2.276,7.984999999999999
2025-03-12 18:13:00,217.71,217.93,217.6809,217.72,87256,217.7853,217.6547,217.71,217.93,217.6809,217.72,87256.0,217.7853,217.6547,0.09290000000000304,0.14010000000000103,0.027404129793511423,0.05076123740027179,0,1,-211.925,5.729,Hold,0,5.729,-2.256,7.984999999999999
2025-03-12 18:14:00,217.73,218.02,217.73,218.0129,59102,218.0783,217.9475,217.73,218.02,217.73,218.0129,59102.0,218.0783,217.9475,0.0,0.10451999999999884,0.0,0.03786983963651898,0,1,-211.925,6.022,Hold,0,6.022,-1.964,7.986000000000001
2025-03-12 18:15:00,217.99,217.99,217.72,217.9,45783,217.9654,217.8346,217.99,217.99,217.72,217.9,45783.0,217.9654,217.8346,0.004958966646645903,0.08273179332933009,0.0014628220196595692,0.029975504651965138,0,1,-211.925,5.909,Hold,0,5.909,-2.076,7.984999999999999
2025-03-12 18:16:00,217.91,217.9344,217.74,217.81,29599,217.8753,217.7447,217.91,217.9344,217.74,217.81,29599.0,217.8753,217.7447,0.048788359168869117,0.05190946516310626,0.014391846362498371,0.018807913522238085,0,1,-211.925,5.819,Hold,0,5.819,-2.166,7.984999999999999
2025-03-12 18:17:00,217.8,217.8,217.645,217.66,44865,217.7253,217.5947,217.8,217.8,217.645,217.66,44865.0,217.7253,217.5947,0.26999999999999885,0.08332946516310338,0.07964601769911529,0.03019205398702311,-1,0,5.669,5.669,Sell,-1,5.669,-2.316,7.984999999999999
2025-03-12 18:18:00,217.69,217.7446,217.61,217.7209,36917,217.7862,217.6556,217.69,217.7446,217.61,217.7209,36917.0,217.7862,217.6556,0.20909999999999512,0.1065694651631018,0.06168141592920256,0.03861240485913037,0,0,5.669,5.669,Hold,0,5.669,-2.255,7.9239999999999995
2025-03-12 18:19:00,217.76,218.01,217.76,217.8504,43295,217.9158,217.785,217.76,218.01,217.76,217.8504,43295.0,217.9158,217.785,0.07959999999998785,0.12248946516309936,0.023480825958698655,0.04438056259940301,0,0,5.669,5.669,Hold,0,5.669,-2.126,7.795
2025-03-12 18:20:00,217.85,218.09,217.781,218.06,46745,218.1254,217.9946,217.85,218.09,217.781,218.06,46745.0,218.1254,217.9946,0.0,0.12149767183377018,0.0,0.04402121458625466,0,0,5.669,5.669,Hold,0,5.669,-1.916,7.584999999999999
2025-03-12 18:21:00,218.07,218.165,218.06,218.13,41857,218.1954,218.0646,218.07,218.165,218.06,218.13,41857.0,218.1954,218.0646,0.0,0.11173999999999636,0.0,0.04048580062174263,0,0,5.669,5.669,Hold,0,5.669,-1.846,7.515
2025-03-12 18:22:00,218.1135,218.13,218.01,218.09,38620,218.1554,218.0246,218.1135,218.13,218.01,218.09,38620.0,218.1554,218.0246,0.0,0.05773999999999659,0.0,0.020920441452473224,0,0,5.669,5.669,Hold,0,5.669,-1.886,7.555
2025-03-12 18:23:00,218.08,218.13,218.02,218.075,46989,218.1404,218.0096,218.08,218.13,218.02,218.075,46989.0,218.1404,218.0096,0.0,0.015919999999997568,0.0,0.005768157740272645,0,0,5.669,5.669,Hold,0,5.669,-1.901,7.569999999999999
2025-03-12 18:24:00,218.07,218.13,217.91,217.91,40597,217.9754,217.8446,218.07,218.13,217.91,217.91,40597.0,217.9754,217.8446,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.066,7.734999999999999
2025-03-12 18:25:00,217.9,217.96,217.72,217.785,89990,217.8503,217.7197,217.9,217.96,217.72,217.785,89990.0,217.8503,217.7197,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.191,7.859999999999999
2025-03-12 18:26:00,217.77,218.06,217.77,218.0099,94165,218.0753,217.9445,217.77,218.06,217.77,218.0099,94165.0,218.0753,217.9445,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-1.966,7.635
2025-03-12 18:27:00,218.0,218.18,217.9401,218.13,53130,218.1954,218.0646,218.0,218.18,217.9401,218.13,53130.0,218.1954,218.0646,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-1.846,7.515
2025-03-12 18:28:00,218.13,218.2,218.0212,218.125,76840,218.1904,218.0596,218.13,218.2,218.0212,218.125,76840.0,218.1904,218.0596,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-1.851,7.52
2025-03-12 18:29:00,218.152,218.23,217.02,218.1898,139783,218.2553,218.1243,218.152,218.23,217.02,218.1898,139783.0,218.2553,218.1243,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-1.787,7.4559999999999995
2025-03-12 18:30:00,218.17,218.22,218.04,218.1574,89245,218.2228,218.092,218.17,218.22,218.04,218.1574,89245.0,218.2228,218.092,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-1.819,7.4879999999999995
2025-03-12 18:31:00,218.16,218.22,218.06,218.1099,129607,218.1753,218.0445,218.16,218.22,218.06,218.1099,129607.0,218.1753,218.0445,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-1.867,7.536
2025-03-12 18:32:00,218.11,218.11,217.79,217.97,86851,218.0354,217.9046,218.11,218.11,217.79,217.97,86851.0,218.0354,217.9046,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.006,7.674999999999999
2025-03-12 18:33:00,217.9626,217.97,217.68,217.69,863596,217.7553,217.6247,217.9626,217.97,217.68,217.69,863596.0,217.7553,217.6247,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.286,7.955
2025-03-12 18:34:00,217.68,217.72,217.52,217.595,55823,217.6603,217.5297,217.68,217.72,217.52,217.595,55823.0,217.6603,217.5297,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.381,8.049999999999999
2025-03-12 18:35:00,217.595,217.76,217.58,217.61,38781,217.6753,217.5447,217.595,217.76,217.58,217.61,38781.0,217.6753,217.5447,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.366,8.035
2025-03-12 18:36:00,217.605,217.78,217.5912,217.6802,43792,217.7455,217.6149,217.605,217.78,217.5912,217.6802,43792.0,217.7455,217.6149,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.296,7.965
2025-03-12 18:37:00,217.7399,217.9,217.72,217.86,41582,217.9254,217.7946,217.7399,217.9,217.72,217.86,41582.0,217.9254,217.7946,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.116,7.785
2025-03-12 18:38:00,217.88,217.885,217.5,217.53,68198,217.5953,217.4647,217.88,217.885,217.5,217.53,68198.0,217.5953,217.4647,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.446,8.115
2025-03-12 18:39:00,217.55,217.78,217.55,217.66,57823,217.7253,217.5947,217.55,217.78,217.55,217.66,57823.0,217.7253,217.5947,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.316,7.984999999999999
2025-03-12 18:40:00,217.65,217.76,217.57,217.645,47945,217.7103,217.5797,217.65,217.76,217.57,217.645,47945.0,217.7103,217.5797,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.331,8.0
2025-03-12 18:41:00,217.65,217.68,217.44,217.55,57648,217.6153,217.4847,217.65,217.68,217.44,217.55,57648.0,217.6153,217.4847,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.426,8.094999999999999
2025-03-12 18:42:00,217.55,217.65,217.4726,217.6148,47561,217.6801,217.5495,217.55,217.65,217.4726,217.6148,47561.0,217.6801,217.5495,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.362,8.030999999999999
2025-03-12 18:43:00,217.62,217.64,217.45,217.455,43904,217.5202,217.3898,217.62,217.64,217.45,217.455,43904.0,217.5202,217.3898,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.521,8.19
2025-03-12 18:44:00,217.455,217.46,217.15,217.15,119888,217.2151,217.0849,217.455,217.46,217.15,217.15,119888.0,217.2151,217.0849,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.826,8.495
2025-03-12 18:45:00,217.165,217.47,217.1,217.41,118666,217.4752,217.3448,217.165,217.47,217.1,217.41,118666.0,217.4752,217.3448,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.566,8.235
2025-03-12 18:46:00,217.4,217.43,217.23,217.33,126368,217.3952,217.2648,217.4,217.43,217.23,217.33,126368.0,217.3952,217.2648,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.646,8.315
2025-03-12 18:47:00,217.35,217.37,217.165,217.2,75968,217.2652,217.1348,217.35,217.37,217.165,217.2,75968.0,217.2652,217.1348,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.776,8.445
2025-03-12 18:48:00,217.25,217.255,217.17,217.17,38044,217.2352,217.1048,217.25,217.255,217.17,217.17,38044.0,217.2352,217.1048,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.806,8.475
2025-03-12 18:49:00,217.17,217.25,216.99,217.02,104239,217.0851,216.9549,217.17,217.25,216.99,217.02,104239.0,217.0851,216.9549,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.956,8.625
2025-03-12 18:50:00,217.0,217.0931,216.91,217.06,71188,217.1251,216.9949,217.0,217.0931,216.91,217.06,71188.0,217.1251,216.9949,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.916,8.584999999999999
2025-03-12 18:51:00,217.06,217.11,217.0,217.04,62104,217.1051,216.9749,217.06,217.11,217.0,217.04,62104.0,217.1051,216.9749,0.0,0.0,0.0,0.0,0,0,5.669,5.669,Hold,0,5.669,-2.936,8.605
2025-03-12 18:52:00,217.04,217.075,216.9743,216.9743,56097,217.0394,216.9092,217.04,217.075,216.9743,216.9743,56097.0,217.0394,216.9092,1.9402564918558742e-48,3.880512983711748e-49,5.723470477450999e-49,1.4059931534691478e-49,0,0,5.669,5.669,Hold,0,5.669,-3.002,8.671
2025-03-12 18:53:00,216.97,217.01,216.8,216.87,63654,216.9351,216.8049,216.97,217.01,216.8,216.87,63654.0,216.9351,216.8049,2.4139841147690396e-47,5.216019527909254e-48,7.120897093714034e-48,1.889875842545705e-48,0,0,5.669,5.669,Hold,0,5.669,-3.106,8.774999999999999
2025-03-12 18:54:00,216.85,216.87,216.56,216.66,82646,216.725,216.595,216.85,216.87,216.56,216.66,82646.0,216.725,216.595,1.473391017906341e-16,2.946782035812682e-17,4.346286188514312e-17,1.067682387485672e-17,0,0,5.669,5.669,Hold,0,5.669,-3.316,8.985
2025-03-12 18:55:00,216.64,216.6519,216.43,216.4464,111128,216.5113,216.3815,216.64,216.6519,216.43,216.4464,111128.0,216.5113,216.3815,0.00267226005534508,0.0005344520110690456,0.0007882773024616814,0.0001936434362093384,0,0,5.669,5.669,Hold,0,5.669,-3.53,9.199
2025-03-12 18:56:00,216.425,216.52,216.17,216.4,111745,216.4649,216.3351,216.425,216.52,216.17,216.4,111745.0,216.4649,216.3351,0.009691034937071963,0.0024726589984834383,0.0028587123708177092,0.0008958974334899013,0,0,5.669,5.669,Hold,0,5.669,-3.576,9.245
2025-03-12 18:57:00,216.35,216.43,216.25,216.31,108102,216.3749,216.2451,216.35,216.43,216.25,216.31,108102.0,216.3749,216.2451,0.03871299962149625,0.010215258922782688,0.01141976390014647,0.0037012075894690428,0,0,5.669,5.669,Hold,0,5.669,-3.666,9.334999999999999
2025-03-12 18:58:00,216.295,216.44,216.2,216.23,132740,216.2949,216.1651,216.295,216.44,216.2,216.23,132740.0,216.2949,216.1651,0.127744187090503,0.03576409634088329,0.03768265105914571,0.012958099819884047,0,0,5.669,5.669,Hold,0,5.669,-3.746,9.415
2025-03-12 18:59:00,216.25,216.32,216.06,216.11,105116,216.1748,216.0452,216.25,216.32,216.06,216.11,105116.0,216.1748,216.0452,0.43419999999999276,0.1226040963408818,0.12808259587020532,0.044422095935797636,0,0,5.669,5.669,Hold,0,5.669,-3.866,9.535
2025-03-12 19:00:00,216.095,216.56,216.07,216.46,127023,216.5249,216.3951,216.095,216.56,216.07,216.46,127023.0,216.5249,216.3951,0.08419999999999844,0.1389096443298125,0.02483775811209412,0.050329945988671514,0,0,5.669,5.669,Hold,0,5.669,-3.516,9.184999999999999
2025-03-12 19:01:00,216.52,216.7879,216.49,216.7,109583,216.765,216.635,216.52,216.7879,216.49,216.7,109583.0,216.765,216.635,4.967036044185267e-14,0.13697143734240802,1.4652023729160188e-14,0.04962769199139454,0,0,5.669,5.669,Hold,0,5.669,-3.276,8.945
2025-03-12 19:02:00,216.73,216.96,216.66,216.7,116294,216.765,216.635,216.73,216.96,216.66,216.7,116294.0,216.765,216.635,1.2216937307506816e-13,0.12922883741813324,3.6038163148987924e-14,0.04682238183542426,0,0,5.669,5.669,Hold,0,5.669,-3.276,8.945
2025-03-12 19:03:00,216.72,216.83,216.6214,216.6709,59239,216.7359,216.6059,216.72,216.83,216.6214,216.6709,59239.0,216.7359,216.6059,4.3501441241138793e-13,0.10368000000011961,1.283228355195844e-13,0.03756548960504077,0,0,5.669,5.669,Hold,0,5.669,-3.305,8.974
2025-03-12 19:04:00,216.66,216.7678,216.585,216.7442,67366,216.8092,216.6792,216.66,216.7678,216.585,216.7442,67366.0,216.8092,216.6792,2.365061241767139e-13,0.016840000000168373,6.976581834121406e-14,0.006101493489144307,0,0,5.669,5.669,Hold,0,5.669,-3.232,8.901
2025-03-12 19:05:00,216.69,216.77,216.54,216.61,39840,216.675,216.545,216.69,216.77,216.54,216.61,39840.0,216.675,216.545,4.33486710668645e-12,1.0356565775885409e-12,1.2787218603794933e-12,3.752406095654856e-13,0,0,5.669,5.669,Hold,0,5.669,-3.366,9.035
