trial,min_prof_thr,max_down_prop,gain_tightfact,tau_time,tau_dur,thresh_mode,reset_peak,rsi_min_thresh,rsi_max_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
140,0.00553,0.00427,0.05742,8.20631,5.5616,median_nonzero,0,0,88,7.80981,0.10047,0.8308,0.00789,0.00189,5.05997,292359711003.3384
65,0.0094,0.00498,0.05293,8.13971,5.71865,median_nonzero,0,0,89,8.14227,0.11,-0.49964,0.00893,0.0039,7.05662,291915199555.4411
225,0.00245,0.00463,0.05899,8.0005,5.80659,median_nonzero,0,0,96,7.56445,0.17104,0.3603,0.00728,0.00311,7.10791,291773092395.70886
39,0.00604,0.00379,0.03944,8.18724,5.81338,median_nonzero,0,1,98,8.17924,0.10034,0.43007,0.00607,0.00498,11.56784,291587112735.9548
56,0.00925,0.00467,0.0565,8.15495,5.51003,median_nonzero,0,0,98,8.31963,0.11274,-0.04143,0.00936,0.00458,7.06712,290466214723.5321
1,0.00116,0.00392,0.0336,8.1219,5.5342,median_nonzero,0,5,92,8.8286,0.11733,-2.8284,0.00464,0.0022,6.75389,289848703700.2238
54,0.00817,0.00448,0.04458,8.16608,5.88555,median_nonzero,0,1,94,7.84944,0.10052,-0.88819,0.00899,0.00417,8.06047,289018587809.01624
23,0.00763,0.00423,0.05224,8.19659,5.77294,median_nonzero,0,0,98,7.90614,0.10006,-0.83941,0.00911,0.00323,6.39662,288121333299.901
80,0.00855,0.00416,0.05103,8.14137,5.65567,median_nonzero,0,3,92,7.50844,0.10804,0.29713,0.00979,0.00577,6.67415,287839240745.389
107,0.00579,0.00487,0.04214,8.12249,6.54725,median_nonzero,0,0,96,8.06901,0.11723,-0.97601,0.00909,0.00362,5.55136,286479231861.0331
92,0.00979,0.00361,0.04917,8.0144,5.57934,median_nonzero,0,0,94,8.06143,0.15801,-0.76253,0.0098,0.00722,9.83523,283949101111.50995
28,0.00643,0.00366,0.04274,8.12129,6.66964,median_nonzero,0,1,98,8.21729,0.11673,-0.19985,0.00886,0.00878,15.63522,283916102045.9418
25,0.00994,0.00496,0.05551,8.19992,5.6219,median_nonzero,0,0,100,8.3261,0.10944,-0.09032,0.008,0.00431,9.51402,283904331739.7644
68,0.00461,0.00442,0.04156,8.19382,6.42002,median_nonzero,0,0,94,8.33842,0.11309,0.13073,0.0032,0.00303,8.38027,283447938008.6927
78,0.00894,0.00485,0.05168,8.21845,5.83838,median_nonzero,0,1,99,8.00485,0.10232,-0.78817,0.00954,0.00472,7.34936,280912194555.7322
57,0.0096,0.00296,0.05467,8.22858,5.81728,median_nonzero,0,1,95,7.99065,0.10467,-0.33356,0.00968,0.00514,6.17872,280540556231.0619
105,0.0095,0.0048,0.04876,8.00366,5.60661,median_nonzero,0,0,98,8.29534,0.17409,-0.42948,0.00998,0.00386,7.82401,279198913045.534
17,0.00896,0.00437,0.04374,8.20111,6.57529,median_nonzero,0,0,86,8.05079,0.10023,0.02691,0.00779,0.00332,16.5647,277205931798.21094
108,0.00901,0.00338,0.0481,8.17288,5.56998,median_nonzero,0,0,95,8.20932,0.13872,-0.20743,0.00941,0.00318,11.44112,273911234835.36383
87,0.00998,0.00473,0.04079,8.26279,5.594,median_nonzero,0,0,98,8.37261,0.11492,-0.90199,0.00896,0.00451,15.82596,272469429958.93613
45,0.00871,0.00403,0.05326,8.23597,6.03833,median_nonzero,0,1,95,7.991,0.11831,-0.93755,0.00117,0.00508,6.05672,272314394303.87115
35,0.00773,0.00441,0.0461,8.24568,5.55592,median_nonzero,0,1,94,7.94189,0.1199,-0.72492,0.00876,0.00216,10.19565,271902967798.01395
44,0.00242,0.00481,0.04758,8.15572,5.75376,median_nonzero,0,0,93,8.28281,0.16494,-0.63056,0.0089,0.00576,7.61949,271069556886.39093
20,0.00895,0.00355,0.03778,8.28188,5.50108,median_nonzero,0,0,88,8.70284,0.1281,0.76833,0.00749,0.00347,20.75419,264497990112.48483
29,0.00524,0.00473,0.04623,8.27541,6.18306,median_nonzero,0,0,84,8.46053,0.13289,-1.25679,0.00312,0.00279,22.16312,263630831859.62326
19,0.00543,0.00461,0.05892,8.01459,5.86374,median_nonzero,0,3,100,8.01339,0.19744,-0.07092,0.00559,0.00608,7.12865,263374342732.24564
46,0.00726,0.00452,0.04905,8.34215,5.83726,median_nonzero,0,0,100,8.05747,0.10347,-1.07776,0.00828,0.00671,10.21247,262281289129.70636
37,0.00995,0.00327,0.03448,8.34801,5.67371,median_nonzero,0,0,100,7.82703,0.10725,-1.51379,0.00708,0.0017,7.20013,261544984686.9559
15,0.00839,0.00449,0.03806,8.30863,6.09576,median_nonzero,0,1,87,8.50854,0.1158,0.24516,0.00843,0.00107,7.97671,257461445677.53024
90,0.00905,0.00485,0.0438,8.33007,5.51925,median_nonzero,0,4,99,8.18768,0.10439,-0.33958,0.00916,0.00658,10.69232,255622179706.28094
130,0.00571,0.00446,0.05992,8.4755,5.53049,median_nonzero,0,0,92,7.99075,0.10016,0.19171,0.00821,0.00164,6.47898,253496496868.00955
69,0.00799,0.0047,0.04312,8.2898,5.86652,median_nonzero,0,5,84,8.02762,0.10502,-0.10238,0.00942,0.00486,9.19684,252486143268.37393
86,0.00915,0.00448,0.04199,8.17686,5.62548,median_nonzero,0,0,100,7.7763,0.1907,-0.24679,0.00849,0.00988,5.35759,245404174944.01062
4,0.00705,0.00384,0.03028,8.15232,6.92597,median_nonzero,0,1,81,7.76501,0.18458,-1.49057,0.00213,0.00771,10.92267,244451257245.08853
24,0.00898,0.00478,0.04289,8.41391,5.97332,median_nonzero,0,1,95,8.14288,0.12115,0.55442,0.00997,0.00631,8.44044,241845567650.84937
7,0.00134,0.00328,0.05246,8.30212,6.08097,median_nonzero,0,4,71,7.61518,0.14458,0.35071,0.00194,0.00992,24.76183,239787668948.61597
148,0.00651,0.0043,0.05683,8.54796,5.58889,median_nonzero,0,0,92,7.77715,0.10672,0.51313,0.00729,0.00146,5.75337,239079580444.88583
48,0.00956,0.00486,0.04187,8.49013,5.66377,median_nonzero,0,4,70,8.18303,0.10377,-0.75765,0.00862,0.00247,7.84812,233717242835.4977
18,0.00731,0.00428,0.04381,8.56904,5.63601,median_nonzero,0,1,96,8.36104,0.11208,-0.99493,0.00941,0.00535,11.11087,230396017937.73395
27,0.00917,0.0046,0.04818,8.43438,5.59987,median_nonzero,0,0,89,8.62756,0.15093,-0.72584,0.00913,0.00113,12.039,229768155322.72495
2,0.00381,0.00219,0.0352,8.50468,5.85356,median_nonzero,0,2,91,7.80459,0.14044,-2.14331,0.00698,0.0023,9.36584,226391666749.29483
73,0.00917,0.00491,0.05456,8.64162,5.67975,median_nonzero,0,0,98,8.12341,0.11507,-0.26371,0.00922,0.00406,9.70663,220910801668.75516
3,0.00596,0.00331,0.03733,8.39995,6.2741,median_nonzero,0,2,93,8.78238,0.1846,-2.40891,0.00673,0.00767,17.21001,214270311195.91388
26,0.00787,0.00408,0.03948,8.69921,5.77045,median_nonzero,0,3,94,7.9673,0.12586,-1.24499,0.0059,0.00371,6.47097,208112394207.17126
30,0.00841,0.00418,0.03636,8.68481,5.80117,median_nonzero,0,3,93,8.60227,0.13958,0.22489,0.00744,0.00479,7.69988,201507674355.19705
8,0.00674,0.00267,0.04056,8.55111,5.87315,median_nonzero,0,2,79,8.20609,0.1853,-1.93031,0.00461,0.00613,14.15397,199845640514.44672
0,0.00435,0.0024,0.04617,8.71222,6.46767,median_nonzero,0,4,93,8.52301,0.13463,-1.28297,0.00334,0.00756,24.05046,197954213348.28717
109,0.00989,0.00477,0.05426,8.91088,6.28987,median_nonzero,0,0,97,8.11804,0.10816,-0.36576,0.00873,0.00553,9.9272,189526366802.39868
129,0.00414,0.00421,0.05806,9.08931,5.50146,median_nonzero,0,0,89,8.0103,0.10151,-0.01265,0.00722,0.00265,5.73649,186789448279.21918
14,0.00826,0.00444,0.04112,8.9673,5.70363,median_nonzero,0,0,96,8.04432,0.12277,-0.53697,0.00854,0.00419,17.91606,183498113821.65118
49,0.00863,0.00432,0.05175,8.8072,6.19249,median_nonzero,0,1,99,7.71192,0.17617,-0.17185,0.00644,0.00584,19.10292,179080349290.10233
9,0.00349,0.00267,0.05563,8.83517,6.85636,median_nonzero,0,2,100,8.96422,0.1647,-1.61994,0.00166,0.00709,5.01854,178499369813.6338
60,0.00753,0.00475,0.05732,8.96289,5.76947,median_nonzero,0,1,99,8.97888,0.19891,-1.07354,0.0091,0.00772,14.41127,157666062086.0794
102,0.00933,0.00353,0.05026,9.37203,5.69876,median_nonzero,0,0,96,8.17381,0.10548,-0.68247,0.00985,0.00592,8.71227,156133599787.52423
38,0.00943,0.00309,0.05601,9.07719,6.3661,median_nonzero,0,5,95,8.24108,0.13496,0.06218,0.0094,0.0068,9.52167,154519129495.95422
59,0.00105,0.005,0.04949,9.20349,6.72397,median_nonzero,0,0,92,7.92236,0.14874,-0.81269,0.00824,0.00631,8.12223,152483752198.48184
50,0.00911,0.00467,0.03982,9.43952,5.54297,median_nonzero,0,0,96,8.32082,0.11476,-1.38851,0.0049,0.00531,12.55419,150710845261.52774
16,0.00835,0.00497,0.04878,9.43299,6.00787,median_nonzero,0,1,75,8.49592,0.12951,-0.9702,0.00859,0.00528,13.2081,142095850208.9211
6,0.00246,0.00271,0.04562,9.24604,6.36003,median_nonzero,0,5,82,7.82452,0.15934,0.89244,0.00221,0.00266,12.1219,137769302430.90622
5,0.00346,0.00395,0.03237,9.24695,6.87911,median_nonzero,0,4,90,7.54279,0.17998,-2.93553,0.00674,0.00202,24.19207,136429973021.95602
