trial,min_prof_thr,max_down_prop,gain_tightfact,tau_time,tau_dur,thresh_mode,reset_peak,rsi_min_thresh,rsi_max_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
1537,0.01126,0.00544,0.05605,9.00006,6.25263,median_nonzero,0,0,71,7.18961,0.20003,-1.87947,0.00102,0.01263,12.57153,153261925530.23605
926,0.01109,0.00439,0.04973,9.00197,6.23025,median_nonzero,0,1,72,7.12091,0.20011,-1.94564,0.00162,0.01138,21.50626,152981123914.1697
774,0.01275,0.00516,0.05026,9.00085,6.19588,median_nonzero,0,1,74,7.09317,0.20007,-2.2701,0.00143,0.0095,20.4385,152820949597.5196
1188,0.01154,0.00527,0.05786,9.00121,6.27878,median_nonzero,0,0,74,7.23388,0.20017,-2.00857,0.00189,0.01125,10.4856,152783222644.70605
1528,0.01251,0.00523,0.05697,9.0008,6.24252,median_nonzero,0,0,71,7.18376,0.20014,-1.94976,0.00115,0.01354,12.38849,152758438291.44324
594,0.01003,0.00498,0.05772,9.00012,6.22614,median_nonzero,0,0,76,7.26564,0.20351,-2.0723,0.00128,0.01193,24.12829,152738873667.10522
1209,0.01072,0.00506,0.05135,9.0007,6.28864,median_nonzero,0,1,74,7.22287,0.20005,-1.99393,0.0025,0.00885,14.21379,152695448445.11438
1091,0.01073,0.00483,0.05224,9.00105,6.32824,median_nonzero,0,1,71,7.18938,0.20005,-2.00121,0.00157,0.00988,19.64728,152661733936.70584
1038,0.01103,0.00494,0.05105,9.00025,6.31714,median_nonzero,0,1,71,7.19099,0.20001,-1.94881,0.00191,0.01065,15.57041,152651427817.0416
1006,0.01002,0.00532,0.05422,9.00159,6.34659,median_nonzero,0,1,70,7.22526,0.20019,-1.91338,0.00191,0.01212,18.3723,152642869986.06247
1026,0.01106,0.00501,0.05383,9.00029,6.28482,median_nonzero,0,1,72,7.17591,0.20007,-2.00814,0.00204,0.01192,17.17481,152619772358.91638
934,0.01095,0.005,0.05079,9.00192,6.28416,median_nonzero,0,1,72,7.17997,0.20012,-1.98659,0.00167,0.01231,21.5971,152606964038.90582
974,0.01086,0.00551,0.05188,9.00036,6.32907,median_nonzero,0,1,71,7.21557,0.20019,-1.91544,0.00211,0.0123,19.26506,152533442161.2986
1163,0.01132,0.00516,0.05114,9.00047,6.30185,median_nonzero,0,1,72,7.19846,0.20011,-1.82188,0.00223,0.00895,13.39909,152473981918.69016
939,0.01144,0.00512,0.05121,9.0004,6.32749,median_nonzero,0,1,71,7.18114,0.20008,-1.9503,0.00183,0.01201,20.46327,152426742396.94308
1276,0.01153,0.00468,0.05197,9.00016,6.32519,median_nonzero,0,1,76,7.11118,0.20009,-1.97909,0.0018,0.01165,12.70774,152375770574.2752
941,0.01088,0.00529,0.05148,9.00046,6.3295,median_nonzero,0,1,71,7.19055,0.20073,-1.9154,0.00178,0.01211,20.16615,152355091696.27603
582,0.01107,0.00545,0.05705,9.00172,6.23996,median_nonzero,0,0,76,7.25427,0.20498,-2.00875,0.00117,0.01249,24.2312,152331918144.63617
1114,0.01277,0.00512,0.05159,9.00044,6.24267,median_nonzero,0,1,71,7.17962,0.20024,-1.9232,0.00227,0.01077,5.98794,152329191109.50616
1147,0.01134,0.00473,0.05161,9.00016,6.30637,median_nonzero,0,1,73,7.13776,0.20002,-2.02193,0.00208,0.01035,11.2901,152322264769.70248
1108,0.01273,0.0052,0.05299,9.00003,6.23269,median_nonzero,0,1,72,7.17616,0.20008,-1.92964,0.0023,0.01038,19.16873,152318098413.99854
731,0.01061,0.00495,0.0494,9.00178,6.20407,median_nonzero,0,1,75,7.13538,0.20327,-2.13739,0.00115,0.00829,23.41777,152287326367.1897
768,0.01199,0.00492,0.05044,9.00112,6.25926,median_nonzero,0,1,75,7.11065,0.20001,-2.26883,0.00142,0.00918,21.66232,152229777593.46814
1248,0.01131,0.00479,0.05302,9.00158,6.34528,median_nonzero,0,1,75,7.21309,0.20002,-1.8841,0.00181,0.01059,14.55979,152161822728.19113
1367,0.01223,0.00457,0.0497,9.00035,6.26024,median_nonzero,0,1,70,7.12764,0.20005,-1.97745,0.00131,0.01244,19.8884,152146419881.66092
566,0.01002,0.00513,0.05701,9.00057,6.36771,median_nonzero,0,0,75,7.28891,0.20369,-1.87447,0.00144,0.01075,23.14221,152087319059.894
1307,0.01286,0.00492,0.0581,9.00038,6.33022,median_nonzero,0,1,73,7.19552,0.20008,-1.9574,0.00159,0.0113,9.54889,152087276178.56177
733,0.01072,0.00499,0.04964,9.00271,6.21521,median_nonzero,0,1,75,7.12555,0.20414,-2.24152,0.00118,0.00839,22.81704,152084613445.22556
840,0.01169,0.00446,0.05048,9.00145,6.11832,median_nonzero,0,1,76,7.0725,0.20541,-2.22449,0.00135,0.01039,20.15927,152072697820.41992
1017,0.01076,0.00516,0.05422,9.00003,6.40576,median_nonzero,0,1,72,7.15531,0.2,-1.8457,0.00185,0.0108,16.41981,152055441438.2902
944,0.01119,0.00535,0.05144,9.00083,6.3574,median_nonzero,0,1,71,7.17523,0.20012,-1.90629,0.00227,0.01244,20.09731,152025427821.40344
1130,0.0119,0.00532,0.05108,9.00119,6.22144,median_nonzero,0,1,73,7.13646,0.20015,-1.94646,0.00245,0.0098,11.45225,152008683971.46228
1200,0.01206,0.00461,0.05134,9.00073,6.26484,median_nonzero,0,1,71,7.20005,0.20009,-2.00412,0.00174,0.01169,9.75592,152000466260.8562
1443,0.01074,0.00593,0.05741,9.0001,6.34683,median_nonzero,0,1,69,7.22479,0.20011,-2.06479,0.00183,0.01108,14.54984,151988064964.58368
1536,0.01261,0.00525,0.05664,9.00041,6.17657,median_nonzero,0,0,71,7.13283,0.20644,-2.06297,0.00129,0.01448,12.09647,151976370886.119
567,0.01045,0.00521,0.05672,9.0007,6.34464,median_nonzero,0,0,75,7.2745,0.2032,-1.94495,0.00154,0.0109,22.87062,151954245102.9175
935,0.01147,0.0051,0.05125,9.00072,6.33984,median_nonzero,0,1,71,7.18216,0.20077,-1.93458,0.00226,0.01202,21.04158,151869918554.02585
1464,0.01138,0.00511,0.05647,9.00107,6.22696,median_nonzero,0,1,77,7.13384,0.20396,-1.86803,0.00135,0.01351,13.24024,151829107209.1087
852,0.01225,0.00507,0.04876,9.00088,6.11566,median_nonzero,0,1,74,7.09971,0.20384,-2.11818,0.00138,0.01022,22.13408,151778236976.52316
1343,0.01075,0.00542,0.05257,9.00119,6.22666,median_nonzero,0,1,71,7.22401,0.20657,-1.92994,0.00253,0.00896,12.58524,151758068672.9303
1503,0.01114,0.00518,0.05345,9.00061,6.17342,median_nonzero,0,1,73,7.25731,0.20349,-1.93537,0.00239,0.01338,17.58073,151743365688.93414
947,0.01141,0.00535,0.05275,9.00259,6.36302,median_nonzero,0,1,70,7.18618,0.20031,-1.91173,0.00215,0.01387,19.96047,151743098570.37393
909,0.01192,0.00436,0.05023,9.00133,6.21912,median_nonzero,0,1,72,7.06338,0.20407,-2.08487,0.0012,0.01108,21.15543,151741693685.3108
1222,0.01,0.00521,0.05136,9.00055,6.25727,median_nonzero,0,0,70,7.24922,0.20687,-2.03221,0.00164,0.01341,15.43369,151680636420.92987
1029,0.0101,0.00503,0.05442,9.00003,6.29423,median_nonzero,0,1,72,7.20783,0.20394,-2.01536,0.00177,0.01161,16.90825,151673882360.9621
1396,0.01122,0.00513,0.05367,9.00074,6.21209,median_nonzero,0,1,72,7.27028,0.2038,-1.82368,0.0023,0.01103,18.02005,151670558303.57037
1363,0.01071,0.00543,0.05146,9.00105,6.28983,median_nonzero,0,1,73,7.21012,0.20362,-2.05404,0.0022,0.00921,14.003,151663010271.01434
1007,0.01001,0.00513,0.05138,9.00116,6.3173,median_nonzero,0,1,69,7.21167,0.20655,-1.88418,0.00193,0.01136,17.07114,151660330801.1566
1172,0.01213,0.00508,0.05072,9.00149,6.30521,median_nonzero,0,1,72,7.13912,0.20008,-1.80578,0.00239,0.01004,13.3594,151642889418.0245
727,0.0107,0.00495,0.05011,9.02915,6.19096,median_nonzero,0,1,75,7.13071,0.20011,-2.22172,0.00131,0.00729,23.35634,151632006855.72894
945,0.01154,0.00536,0.05258,9.00035,6.34681,median_nonzero,0,1,71,7.1976,0.20071,-1.91505,0.00226,0.01341,20.25138,151631245122.19376
956,0.01176,0.00527,0.05288,9.00145,6.34767,median_nonzero,0,1,70,7.17901,0.20015,-1.9031,0.00219,0.01291,20.08092,151626865739.54416
1065,0.01082,0.00518,0.05085,9.0001,6.3014,median_nonzero,0,1,72,7.2198,0.20378,-1.94184,0.00215,0.01179,16.64574,151593151665.94345
957,0.01228,0.0053,0.05286,9.0016,6.32667,median_nonzero,0,1,70,7.1738,0.20019,-1.90298,0.00243,0.0127,18.52939,151538990895.7182
949,0.0116,0.00536,0.05273,9.0014,6.35997,median_nonzero,0,1,70,7.18899,0.20058,-1.90329,0.00237,0.01366,19.7184,151508922119.46442
1246,0.01071,0.00599,0.05053,9.0012,6.2229,median_nonzero,0,1,76,7.25859,0.20363,-1.92417,0.002,0.01199,15.35167,151467597554.9316
960,0.01199,0.00549,0.05321,9.00017,6.34477,median_nonzero,0,1,70,7.1871,0.20037,-1.92743,0.00243,0.01285,18.64545,151418993196.00128
1484,0.01074,0.00528,0.0517,9.00009,6.23482,median_nonzero,0,1,77,7.12879,0.20696,-2.10894,0.00117,0.01387,21.19663,151369018619.8719
930,0.01095,0.00487,0.05042,9.00082,6.32827,median_nonzero,0,1,72,7.08943,0.20381,-1.92555,0.00199,0.01316,21.4532,151364401995.73178
1493,0.01074,0.00498,0.05141,9.00075,6.19301,median_nonzero,0,1,75,7.19574,0.20686,-2.07944,0.00214,0.00809,8.70126,151357854403.1257
1195,0.01178,0.00554,0.05827,9.00114,6.2844,median_nonzero,0,0,74,7.23844,0.20357,-2.06131,0.00223,0.01113,10.72181,151350277754.45212
1231,0.0127,0.00547,0.05195,9.00001,6.29003,median_nonzero,0,0,74,7.26196,0.2035,-1.95753,0.00309,0.0088,20.03474,151310994470.7986
881,0.01191,0.00509,0.05061,9.00031,6.26594,median_nonzero,0,1,74,7.12734,0.20341,-2.08827,0.001,0.01099,21.71016,151226006434.67783
1344,0.01224,0.00517,0.05132,9.00026,6.32404,median_nonzero,0,0,75,7.17903,0.20375,-1.87307,0.00147,0.01248,10.52786,151214293356.72348
772,0.01284,0.00514,0.04948,9.00054,6.17589,median_nonzero,0,1,74,7.13218,0.20697,-2.18881,0.00146,0.00841,20.67619,151198213582.30893
1474,0.01078,0.00486,0.05121,9.00044,6.15038,median_nonzero,0,1,59,7.23079,0.20722,-2.02713,0.00199,0.00805,15.42612,151184151293.8459
1441,0.01238,0.00483,0.05148,9.00092,6.26366,median_nonzero,0,1,76,7.17786,0.20399,-1.98888,0.00156,0.00898,11.76474,151112397180.08865
1204,0.01135,0.00521,0.0508,9.00046,6.17212,median_nonzero,0,0,70,7.13692,0.20994,-1.97499,0.00207,0.00811,11.96973,151076882151.68982
389,0.01087,0.00398,0.05722,9.00013,6.24292,median_nonzero,0,0,71,7.94416,0.20435,-1.6779,0.00535,0.02053,22.89544,151075292228.631
958,0.01215,0.00548,0.05315,9.00109,6.38775,median_nonzero,0,1,70,7.17849,0.20041,-1.89345,0.00231,0.01273,17.89119,151074078092.11703
775,0.0133,0.00473,0.051,9.00162,6.23203,median_nonzero,0,1,74,7.09737,0.20035,-2.3328,0.00135,0.00937,21.27342,151068857553.4929
741,0.01076,0.0048,0.05011,9.00221,6.21212,median_nonzero,0,2,75,7.1011,0.20004,-2.26447,0.00119,0.00849,21.84921,151064630027.3626
1103,0.0116,0.00525,0.05731,9.00023,6.3438,median_nonzero,0,1,73,7.18986,0.20403,-1.9525,0.00153,0.01329,20.74178,151063809724.03067
990,0.01305,0.00541,0.05334,9.00041,6.3913,median_nonzero,0,1,70,7.16638,0.20004,-1.91933,0.00212,0.01196,20.02042,151045141072.52786
1132,0.01226,0.00519,0.05071,9.00034,6.222,median_nonzero,0,1,73,7.14494,0.2039,-1.97599,0.00245,0.00985,8.67731,150982685356.73065
1024,0.01006,0.00544,0.05194,9.00053,6.4068,median_nonzero,0,1,72,7.17519,0.20384,-1.97417,0.00175,0.01073,17.32779,150976928664.7371
1278,0.01323,0.00439,0.05164,9.00091,6.30355,median_nonzero,0,1,77,7.09923,0.20002,-1.99182,0.00156,0.01145,12.38111,150964804078.89642
1306,0.01131,0.00524,0.05684,9.00103,6.15673,median_nonzero,0,1,75,7.22764,0.20972,-1.90285,0.00135,0.01284,20.58396,150959037893.19144
1189,0.01314,0.00533,0.05027,9.00089,6.23079,median_nonzero,0,1,73,7.21829,0.20008,-2.03144,0.00207,0.01127,10.83909,150947166988.83786
863,0.01161,0.00445,0.04954,9.00099,6.20037,median_nonzero,0,1,74,7.07982,0.20814,-2.08318,0.00126,0.01194,19.77882,150919737955.93204
1432,0.01256,0.00483,0.05027,9.0012,6.2991,median_nonzero,0,1,70,7.21558,0.20661,-1.91872,0.00173,0.00921,18.95025,150915526357.79086
732,0.01001,0.00503,0.04954,9.02554,6.20638,median_nonzero,0,1,75,7.1185,0.20415,-2.2224,0.0012,0.00838,22.68119,150914682591.3703
803,0.01274,0.00485,0.05017,9.00068,6.24941,median_nonzero,0,1,75,7.12499,0.20665,-2.23719,0.00116,0.00877,21.45432,150910552710.47662
1502,0.01,0.005,0.05203,9.00078,6.28732,median_nonzero,0,1,75,7.1892,0.20928,-2.00564,0.00179,0.00704,20.85183,150878894887.55908
1106,0.01076,0.00536,0.05055,9.00067,6.42665,median_nonzero,0,1,73,7.14118,0.2066,-1.97876,0.00153,0.01093,20.44154,150874870771.79312
822,0.01191,0.00441,0.05025,9.00005,6.13491,median_nonzero,0,1,74,7.11415,0.20934,-2.18216,0.00101,0.01019,21.66936,150842714153.27734
664,0.01075,0.00523,0.04812,9.039,6.06551,median_nonzero,0,1,75,7.27786,0.20372,-2.09325,0.00115,0.00595,25.26462,150832387893.4881
967,0.01162,0.00528,0.05373,9.00109,6.33127,median_nonzero,0,1,71,7.20333,0.20437,-1.97171,0.00259,0.01283,19.02026,150830890614.86276
1381,0.01294,0.00478,0.05864,9.00152,6.28147,median_nonzero,0,0,69,7.18473,0.20348,-1.91527,0.00172,0.01208,20.25699,150817643861.47964
532,0.01076,0.00433,0.05942,9.00085,6.27331,median_nonzero,0,0,73,7.9983,0.20663,-1.82656,0.00512,0.01436,21.76745,150809380580.8552
1173,0.01136,0.00469,0.05176,9.00051,6.29519,median_nonzero,0,1,71,7.20445,0.20891,-1.88716,0.00185,0.00213,12.05827,150765904407.69037
1093,0.01185,0.00733,0.05398,9.00074,6.39122,median_nonzero,0,1,71,7.18332,0.20022,-2.0559,0.00156,0.00979,19.72349,150756513992.1111
1522,0.01238,0.0053,0.0506,9.00031,6.317,median_nonzero,0,1,75,7.16583,0.20375,-1.98717,0.00208,0.01202,15.68126,150755182720.33188
856,0.01228,0.00446,0.04935,9.00037,6.1901,median_nonzero,0,1,73,7.06956,0.20725,-2.10624,0.00137,0.01232,22.89112,150726479221.85324
1117,0.01298,0.0055,0.05284,9.00071,6.24853,median_nonzero,0,1,70,7.15127,0.20364,-1.93464,0.00234,0.00926,10.42435,150705840754.85138
1411,0.01191,0.00435,0.0518,9.00036,6.29078,median_nonzero,0,1,72,7.21586,0.20704,-1.92312,0.00148,0.01108,11.0333,150681783158.33084
825,0.01208,0.0045,0.04993,9.00053,6.19779,median_nonzero,0,1,74,7.11255,0.20786,-2.17448,0.00116,0.00996,22.0674,150679818295.6545
1155,0.01086,0.0049,0.05143,9.00059,6.25211,median_nonzero,0,1,73,7.1244,0.20944,-2.03631,0.00187,0.01111,10.25827,150673857082.70273
1448,0.01157,0.00432,0.05158,9.0006,6.35139,median_nonzero,0,1,74,7.26233,0.20959,-1.97144,0.00136,0.00942,18.68356,150659833979.01685
725,0.01081,0.00515,0.04894,9.02983,6.17695,median_nonzero,0,1,76,7.09518,0.20334,-2.14689,0.00122,0.00831,23.92346,150637081597.84354
970,0.01263,0.00545,0.05196,9.00049,6.34317,median_nonzero,0,1,70,7.20903,0.20405,-1.95959,0.00216,0.01375,19.17105,150636346683.54636
723,0.01128,0.00537,0.04913,9.03052,6.14241,median_nonzero,0,1,77,7.102,0.20389,-2.14241,0.00116,0.00813,24.30853,150631283681.37692
476,0.01002,0.00428,0.05677,9.00158,6.45798,median_nonzero,0,0,76,7.93939,0.20564,-1.72493,0.00508,0.01453,24.24589,150610325632.75806
619,0.01212,0.0052,0.04858,9.03402,6.22767,median_nonzero,0,0,77,7.25396,0.20004,-1.71509,0.00162,0.01173,23.98353,150592053717.81055
748,0.01001,0.00495,0.05078,9.00102,6.16172,median_nonzero,0,2,90,7.11796,0.20631,-2.18733,0.001,0.00856,21.93522,150589061619.98132
841,0.01174,0.00428,0.04898,9.00042,6.13702,median_nonzero,0,1,76,7.0763,0.21375,-2.19256,0.00132,0.01207,21.80998,150582288480.54337
777,0.01335,0.00469,0.05086,9.00227,6.20608,median_nonzero,0,1,74,7.05115,0.20032,-2.31448,0.00183,0.00931,20.10147,150570807656.1921
729,0.01001,0.00501,0.04957,9.03197,6.22033,median_nonzero,0,1,75,7.11613,0.20338,-2.14625,0.00117,0.00814,23.08033,150553367698.40656
1101,0.01084,0.00493,0.05386,9.00133,6.29143,median_nonzero,0,1,60,7.17611,0.20015,-2.00947,0.00856,0.01024,20.50415,150550629814.09595
1532,0.01142,0.0057,0.05695,9.04093,6.22625,median_nonzero,0,0,69,7.14885,0.20001,-2.90593,0.00117,0.013,12.17787,150550408809.6073
706,0.01119,0.00552,0.04799,9.03902,6.0114,median_nonzero,0,1,78,7.15997,0.20383,-2.0856,0.00146,0.00791,25.14919,150548837979.2489
779,0.01389,0.0047,0.05163,9.00042,6.21805,median_nonzero,0,1,74,7.06228,0.20068,-2.3239,0.00173,0.00994,20.16884,150537143850.07724
1326,0.01077,0.00478,0.05897,9.036,6.29,median_nonzero,0,0,73,7.15307,0.20002,-2.02557,0.00194,0.01025,8.79718,150535514970.82016
1092,0.01246,0.00478,0.05254,9.00104,6.35885,median_nonzero,0,1,72,7.1669,0.20358,-2.02263,0.00154,0.00979,19.3702,150531508955.39026
1317,0.01294,0.00508,0.05816,9.00038,6.31736,median_nonzero,0,1,72,7.20027,0.20462,-1.93829,0.00158,0.01331,12.04558,150479479023.03687
1478,0.01125,0.00576,0.05313,9.00007,6.21647,median_nonzero,0,2,70,7.21916,0.20008,-1.8845,0.00166,0.01182,13.76678,150472221196.718
1018,0.01065,0.00506,0.05415,9.00084,6.38747,median_nonzero,0,1,72,7.16222,0.20751,-1.85659,0.00188,0.01107,15.90056,150464337411.3342
726,0.01069,0.00503,0.04911,9.03134,6.1767,median_nonzero,0,1,75,7.12093,0.20353,-2.14667,0.00132,0.00816,23.26241,150460837039.938
1257,0.01076,0.00495,0.05299,9.0011,6.28975,median_nonzero,0,1,76,7.18941,0.21004,-1.99309,0.00185,0.00976,14.55658,150386305177.93448
1467,0.01122,0.00452,0.05021,9.00111,6.37428,median_nonzero,0,0,72,7.26608,0.20967,-2.63913,0.00151,0.01128,14.47147,150351493279.2396
1383,0.0122,0.00474,0.05265,9.00007,6.39831,median_nonzero,0,1,70,7.25039,0.20331,-2.60501,0.00131,0.01292,19.84388,150345564999.2294
736,0.01,0.00493,0.04993,9.00022,6.20525,median_nonzero,0,2,75,7.10169,0.20343,-2.25523,0.00131,0.00801,22.09808,150338972147.22757
983,0.01231,0.00527,0.05196,9.00075,6.36096,median_nonzero,0,1,69,7.21857,0.20363,-1.93396,0.00206,0.01305,19.68562,150332001995.67938
1534,0.01069,0.0053,0.05566,9.03584,6.21056,median_nonzero,0,0,71,7.17777,0.2037,-1.96934,0.00108,0.01401,13.07826,150323156574.44067
1053,0.01136,0.00553,0.05079,9.0344,6.27052,median_nonzero,0,1,70,7.19113,0.20021,-1.92633,0.00188,0.01239,5.00347,150280675539.33655
1270,0.01163,0.00494,0.05202,9.00147,6.19625,median_nonzero,0,1,74,7.21274,0.20928,-1.92337,0.0019,0.0104,15.58066,150249758316.06964
650,0.0115,0.00546,0.04773,9.04074,6.01014,median_nonzero,0,1,76,7.18088,0.20561,-1.66576,0.00118,0.0087,24.86099,150245449242.7096
1406,0.01187,0.0046,0.05225,9.00097,6.29313,median_nonzero,0,1,73,7.28128,0.20667,-1.79925,0.00153,0.01256,13.7949,150237713016.246
1258,0.01196,0.00458,0.05358,9.00007,6.32406,median_nonzero,0,1,74,7.20835,0.20716,-1.93165,0.00164,0.00761,13.92081,150231460321.93164
675,0.01068,0.00518,0.048,9.04214,6.10585,median_nonzero,0,1,77,7.26103,0.20404,-2.10775,0.00145,0.00601,25.85206,150222273461.45233
699,0.01006,0.00563,0.04841,9.03759,6.15656,median_nonzero,0,1,77,7.21571,0.20387,-2.00383,0.0016,0.00643,24.60172,150200812302.80084
1477,0.01162,0.00499,0.05242,9.00085,6.27132,median_nonzero,0,1,75,7.14712,0.20895,-2.01438,0.00183,0.01328,20.08667,150174228077.5828
734,0.01078,0.00491,0.04997,9.00069,6.20275,median_nonzero,0,2,75,7.10484,0.20438,-2.2263,0.001,0.00794,22.60176,150160979803.62277
1144,0.01267,0.00515,0.05028,9.00085,6.21878,median_nonzero,0,2,73,7.15756,0.20002,-1.97922,0.00184,0.00937,9.29304,150149871394.93845
1271,0.01286,0.00457,0.05376,9.00048,6.2774,median_nonzero,0,2,77,7.228,0.20001,-2.04962,0.00169,0.00743,15.38422,150144467092.0269
1255,0.01172,0.00452,0.05452,9.03347,6.1995,median_nonzero,0,0,75,7.24571,0.20387,-2.02928,0.00163,0.00831,15.03836,150051222451.25424
812,0.01382,0.00484,0.04952,9.00052,6.21253,median_nonzero,0,1,76,7.11485,0.20405,-2.16277,0.00129,0.008,21.80833,150001197776.7402
760,0.01143,0.00475,0.04985,9.00002,6.19337,median_nonzero,0,2,89,7.086,0.20313,-2.21378,0.00119,0.0082,22.95251,149989023065.22348
769,0.0124,0.00514,0.05124,9.03586,6.26086,median_nonzero,0,1,76,7.15292,0.20013,-2.30874,0.00175,0.00946,21.02441,149930588959.08432
1332,0.0108,0.00521,0.05767,9.03931,6.25105,median_nonzero,0,0,74,7.20362,0.2037,-1.87115,0.00188,0.00693,9.88664,149908585144.10797
924,0.01315,0.00406,0.05003,9.03436,6.13644,median_nonzero,0,1,74,7.0715,0.20002,-2.00654,0.0013,0.01268,18.82447,149907962864.9487
1064,0.01092,0.00483,0.0546,9.00025,6.25883,median_nonzero,0,1,70,7.14976,0.21193,-1.8324,0.00184,0.01283,17.00957,149879045401.11768
1507,0.01339,0.00504,0.05119,9.0004,6.26707,median_nonzero,0,0,71,7.20519,0.20362,-2.03687,0.00188,0.01044,11.37288,149873619160.9514
1162,0.01002,0.00488,0.05037,9.037,6.2354,median_nonzero,0,1,73,7.21798,0.20374,-2.04631,0.0018,0.01167,10.98684,149869554329.6499
928,0.01117,0.00406,0.04947,9.03668,6.2517,median_nonzero,0,1,71,7.02368,0.20342,-1.94213,0.00162,0.01148,19.87066,149863713674.23196
661,0.01155,0.00529,0.04828,9.04613,6.06841,median_nonzero,0,1,76,7.26555,0.20365,-2.12523,0.00112,0.00613,24.57244,149830578245.65833
597,0.01003,0.00503,0.0603,9.03552,6.52896,median_nonzero,0,0,78,7.27462,0.20023,-2.0739,0.00119,0.0099,24.6768,149827740622.6458
917,0.01199,0.00456,0.04989,9.00124,6.25107,median_nonzero,0,1,73,7.08008,0.20714,-2.11984,0.00116,0.0277,21.96509,149823949602.77762
838,0.01261,0.00435,0.05002,9.03719,6.19592,median_nonzero,0,1,75,7.1251,0.20402,-2.32555,0.00161,0.00913,21.13089,149816854602.46945
551,0.01091,0.00516,0.05853,9.00094,6.44676,median_nonzero,0,0,74,7.95898,0.20942,-1.72384,0.00167,0.01096,22.04131,149816567855.63666
1047,0.011,0.005,0.05359,9.03823,6.35251,median_nonzero,0,1,70,7.2443,0.20007,-1.9802,0.00172,0.01136,16.91456,149813531948.78162
885,0.01456,0.00467,0.05046,9.0013,6.25274,median_nonzero,0,1,74,7.14646,0.20004,-2.04832,0.00138,0.01068,22.05039,149812052676.9585
411,0.01008,0.0051,0.05507,9.00134,6.46146,median_nonzero,0,0,73,7.401,0.20629,-1.62294,0.00461,0.01971,23.67492,149806714972.4357
755,0.01067,0.00482,0.04966,9.0005,6.24605,median_nonzero,0,2,85,7.05523,0.20649,-2.28224,0.00129,0.00884,21.49327,149793811077.64505
824,0.01275,0.00433,0.05091,9.00104,6.16242,median_nonzero,0,1,74,7.006,0.21699,-2.22714,0.00115,0.01146,20.94167,149789175269.73526
717,0.01082,0.00518,0.04722,9.03533,6.12458,median_nonzero,0,1,77,7.12395,0.20772,-2.15618,0.00115,0.00879,24.3778,149788959753.17157
612,0.01003,0.00522,0.06004,9.04036,6.46144,median_nonzero,0,0,79,7.25513,0.20011,-2.04069,0.00119,0.01206,24.25568,149786477594.1736
1338,0.01231,0.00544,0.05246,9.00061,6.3029,median_nonzero,0,1,74,7.30379,0.20885,-1.89751,0.0019,0.01319,9.58735,149781357403.24387
274,0.01079,0.00463,0.05076,9.00069,6.53072,median_nonzero,0,1,71,7.5027,0.20014,-1.77586,0.00449,0.02224,24.65132,149764754785.0343
1514,0.01195,0.00538,0.04901,9.03358,6.32714,median_nonzero,0,0,75,7.24632,0.20003,-1.80945,0.00189,0.01077,21.40978,149749028666.13846
809,0.01307,0.00522,0.05028,9.00128,6.20773,median_nonzero,0,1,75,7.15659,0.21007,-2.25079,0.00101,0.00809,20.76368,149723325714.89713
1395,0.01198,0.00492,0.05107,9.03679,6.26772,median_nonzero,0,1,70,7.22109,0.20001,-1.92357,0.00128,0.01199,13.64262,149721201074.3416
1083,0.01146,0.00502,0.05136,9.03787,6.30237,median_nonzero,0,1,69,7.18555,0.20009,-1.86872,0.00192,0.01277,20.55666,149719364574.86942
1228,0.01069,0.00485,0.05029,9.00054,6.32747,median_nonzero,0,1,71,7.17734,0.2102,-1.89214,0.00346,0.01236,14.86794,149715707893.22147
1416,0.01001,0.00494,0.05108,9.03684,6.27939,median_nonzero,0,0,73,7.13777,0.20454,-1.84818,0.00163,0.01052,9.32597,149713484955.11844
793,0.01311,0.0047,0.05092,9.00107,6.23605,median_nonzero,0,1,74,7.01459,0.20707,-2.2383,0.00173,0.01009,20.00133,149703134455.45355
834,0.01192,0.00445,0.04912,9.00057,6.15913,median_nonzero,0,1,75,7.13174,0.21205,-2.20004,0.0016,0.01108,20.59628,149697387970.6327
1125,0.01243,0.00517,0.05151,9.00085,6.35107,median_nonzero,0,1,73,7.1628,0.20692,-1.81971,0.00251,0.01029,18.82855,149694751290.56335
1524,0.01311,0.0051,0.05316,9.00008,6.27614,median_nonzero,0,0,73,7.20011,0.20778,-1.8824,0.00173,0.00949,14.01274,149684440791.59445
1242,0.01123,0.00524,0.05003,9.03693,6.18765,median_nonzero,0,1,70,7.1729,0.20385,-1.86365,0.00165,0.01026,19.7984,149671235195.73148
1153,0.01077,0.0048,0.05088,9.03764,6.344,median_nonzero,0,1,72,7.15792,0.20002,-1.90591,0.00201,0.01179,18.20067,149648016461.6437
1045,0.0112,0.00491,0.05509,9.00065,6.37509,median_nonzero,0,1,72,7.1683,0.21002,-1.92853,0.00169,0.01049,15.19253,149645310759.54684
781,0.01493,0.00447,0.0514,9.00082,6.2427,median_nonzero,0,1,74,7.07637,0.20049,-2.30688,0.00179,0.00963,19.87004,149635052849.3386
847,0.01162,0.00445,0.05055,9.00013,6.24163,median_nonzero,0,1,76,7.11078,0.21564,-2.15652,0.00101,0.00991,19.23505,149616620047.62936
