trial,col_signal,sign_thresh,reset_peak,rsi_thresh,atr_mult,vwap_atr_mult,invest_frac,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
1350,ema_9,ema_21,0,65,8.34524,2.7056,0.03762,0.02939,0.59331,40.52524,13:30:00,-9.82537
815,ema_9,ema_21,1,72,12.5055,1.31678,0.04154,0.432,0.76213,54.12678,13:30:00,-9.92989
159,ema_9,ema_21,1,72,13.56253,-6.6881,0.00903,0.34153,0.53278,36.49563,14:30:00,-9.95972
1089,ema_9,ema_21,0,42,18.14201,-6.18675,0.01717,0.11194,0.10427,18.48573,13:30:00,-10.07059
384,ema_9,ema_21,1,74,14.34174,4.74418,0.00519,0.3015,0.0111,15.32806,13:30:00,-10.47487
536,ema_9,ema_21,1,59,15.30706,1.857,0.00535,0.08379,0.28797,37.05091,13:30:00,-10.48447
605,ema_9,ema_21,1,69,6.21144,-0.60428,0.0064,0.14559,0.63275,29.06441,13:30:00,-10.63065
394,ema_9,ema_21,1,80,6.67137,-3.36493,0.0051,0.01101,0.77579,44.57078,13:30:00,-10.69778
977,ema_9,ema_21,1,74,7.82322,1.66158,0.00918,0.25914,0.6315,26.18589,13:30:00,-10.70725
140,ema_9,ema_21,1,41,17.1938,-5.89148,0.00857,0.15843,0.04713,47.16205,13:30:00,-10.88408
528,ema_9,ema_21,1,69,15.0003,-2.9139,0.01062,0.29126,0.96485,58.80329,13:30:00,-11.18572
508,ema_9,ema_21,1,65,5.40649,4.21823,0.00577,0.03937,0.53011,23.32921,13:30:00,-11.20956
695,ema_9,ema_21,1,68,5.00434,2.09849,0.01493,0.01291,0.54238,21.51139,13:30:00,-11.47093
107,ema_9,ema_21,0,54,8.33287,-4.45744,0.00868,0.11956,0.35546,20.22098,14:30:00,-11.51247
1213,ema_9,ema_21,0,66,14.40626,-3.24327,0.04882,0.0642,0.55338,5.11952,13:30:00,-11.5489
599,ema_9,ema_21,1,78,7.40074,-0.73884,0.03463,0.0923,0.36838,20.0295,13:30:00,-11.57999
2077,ema_9,ema_21,1,72,15.33105,-0.51939,0.01862,0.24792,0.64083,24.86576,13:30:00,-11.64129
132,ema_9,ema_21,0,74,10.33387,-1.75485,0.02984,0.18469,0.10248,28.1045,14:30:00,-11.77852
1715,ema_9,ema_21,1,51,4.72623,-4.20361,0.00922,0.01774,0.43081,8.27022,14:30:00,-11.79577
520,ema_9,ema_21,1,71,6.95121,-5.83822,0.00685,0.04437,0.92321,51.65037,14:30:00,-11.81016
755,ema_9,ema_21,1,80,7.21887,1.49703,0.00846,0.38917,0.75088,26.48536,13:30:00,-11.81217
340,ema_9,ema_21,1,65,17.22478,-2.0409,0.03126,0.11312,0.89267,22.81298,13:30:00,-12.02162
824,ema_9,ema_21,0,80,2.1523,3.09705,0.0173,0.06441,0.72664,53.50643,13:30:00,-12.05109
296,ema_9,ema_21,1,60,14.86701,-2.91642,0.00674,0.03262,0.33394,7.90754,13:30:00,-12.12263
166,ema_9,ema_21,0,48,8.14903,2.16267,0.00518,0.15859,0.10421,24.48482,13:30:00,-12.22888
371,ema_9,ema_21,1,43,8.76718,2.87441,0.01111,0.24816,0.48728,55.26538,13:30:00,-12.24437
1040,ema_9,ema_21,1,72,5.88992,1.03022,0.00561,0.27332,0.53876,37.20024,13:30:00,-12.29635
763,ema_9,ema_21,0,71,0.51575,4.25867,0.0091,0.05546,0.3516,54.17768,13:30:00,-12.29828
87,ema_9,ema_21,1,37,18.94473,-8.22872,0.00717,0.5059,0.07226,32.98667,14:30:00,-12.47405
409,ema_9,ema_21,0,42,9.05888,4.73734,0.00719,0.11582,0.51659,46.95985,13:30:00,-12.53127
356,ema_9,ema_21,1,69,7.11011,-1.49709,0.00808,0.0968,0.9529,48.53422,13:30:00,-12.53922
1575,ema_9,ema_21,1,80,8.24451,-1.01022,0.00779,0.28034,0.99659,59.95228,14:30:00,-12.7274
136,ema_9,ema_21,1,47,11.51932,-6.83372,0.00885,0.05478,0.20106,16.97461,14:30:00,-13.43002
1443,ema_9,ema_21,1,67,12.38663,-4.34114,0.0787,0.08474,0.57094,22.43037,13:30:00,-13.43907
833,ema_9,ema_21,1,76,2.28324,3.01019,0.00848,0.18013,0.20675,22.05983,13:30:00,-13.59268
761,ema_9,ema_21,1,64,6.72102,4.15926,0.03424,0.23362,0.579,27.64658,14:30:00,-13.60327
424,ema_9,ema_21,1,71,13.66553,-0.53609,0.0288,0.01446,0.06237,16.60038,13:30:00,-13.66765
426,ema_9,ema_21,1,66,8.04094,0.29493,0.00991,0.24258,0.54125,31.77213,13:30:00,-13.67955
114,ema_9,ema_21,1,55,15.44617,2.55704,0.0091,0.17574,0.26403,30.90147,14:30:00,-13.78543
778,ema_9,ema_21,1,78,14.61827,-6.91758,0.00789,0.39741,0.97675,26.97843,14:30:00,-13.79036
176,ema_9,ema_21,1,65,17.02655,-0.87207,0.0065,0.36087,0.08612,34.30642,13:30:00,-13.8146
1120,ema_9,ema_21,1,62,7.87795,1.48196,0.02524,0.01038,0.75368,21.06467,13:30:00,-13.8802
267,ema_9,ema_21,1,75,5.23003,3.02268,0.00583,0.08622,0.9513,36.87826,13:30:00,-14.0522
2001,ema_9,ema_21,1,79,5.83156,-3.36571,0.05622,0.02567,0.44709,35.85474,13:30:00,-14.08403
772,ema_9,ema_21,1,59,10.51244,-1.92212,0.0059,0.42213,0.99619,57.22697,14:30:00,-14.28033
92,ema_9,ema_21,1,43,9.33359,-8.63037,0.01118,0.17335,0.73385,52.58929,13:30:00,-14.51501
1462,ema_9,ema_21,1,79,8.04254,-0.8424,0.0154,0.5741,0.49764,23.21577,14:30:00,-14.654
175,ema_9,ema_21,0,72,12.72754,2.06101,0.06962,0.16551,0.0218,54.99301,14:30:00,-14.69584
152,ema_9,ema_21,1,79,9.35385,-5.95083,0.01646,0.01788,0.1416,24.914,14:30:00,-14.76604
1288,ema_9,ema_21,1,79,9.05764,4.99589,0.04136,0.1934,0.9677,38.98451,14:30:00,-14.96149
344,ema_9,ema_21,1,62,11.99357,-2.23871,0.12934,0.04407,0.5589,42.42483,13:30:00,-14.96871
182,ema_9,ema_21,0,72,13.11541,-1.3727,0.05987,0.08734,0.33709,54.93458,14:30:00,-15.17716
158,ema_9,ema_21,0,75,6.28712,-6.88104,0.0077,0.10308,0.32379,27.0163,14:30:00,-15.32718
635,ema_9,ema_21,1,71,5.43303,0.65055,0.0335,0.01187,0.58912,28.66762,13:30:00,-15.32911
716,ema_9,ema_21,1,64,5.14814,4.6467,0.03364,0.00182,0.79089,19.13759,13:30:00,-15.70828
100,ema_9,ema_21,1,32,15.38775,-9.81075,0.01341,0.60871,0.08033,37.3712,14:30:00,-15.71272
179,ema_9,ema_21,0,76,7.06041,-2.10249,0.02124,0.14862,0.10829,59.62019,14:30:00,-15.72033
861,ema_9,ema_21,1,69,8.08852,-1.31396,0.02157,0.06487,0.87921,53.37803,13:30:00,-15.86283
679,ema_9,ema_21,1,57,8.72749,0.06143,0.0174,0.13929,0.83495,8.89604,13:30:00,-15.96982
19,ema_9,ema_21,1,72,0.50018,-0.11521,0.00562,0.08921,0.376,46.9033,14:30:00,-15.98232
139,ema_9,ema_21,0,62,4.4845,-4.45979,0.00824,0.03333,0.10807,46.78226,14:30:00,-16.24428
1147,ema_9,ema_21,1,80,3.63396,2.02062,0.01045,0.05811,0.39108,20.17543,13:30:00,-16.24464
1083,ema_9,ema_21,0,73,5.63822,-0.01867,0.00548,0.18983,0.76803,57.30336,14:30:00,-16.42935
1843,ema_9,ema_21,0,78,7.85796,-0.22118,0.0087,0.11675,0.40554,16.98266,13:30:00,-16.53872
1418,ema_9,ema_21,1,73,10.88031,-3.85667,0.01593,0.253,0.84959,17.11258,13:30:00,-16.63587
1459,ema_9,ema_21,1,50,5.94349,-9.32498,0.00696,0.13646,0.3767,33.89022,13:30:00,-16.75112
1281,ema_9,ema_21,1,78,3.55539,2.36217,0.01614,0.09282,0.58981,9.48578,13:30:00,-16.90133
1635,ema_9,ema_21,1,66,11.63631,-0.6775,0.03512,0.23011,0.59188,29.64743,13:30:00,-17.02741
345,ema_9,ema_21,1,80,8.01237,-4.00366,0.01239,0.15006,0.70726,49.25586,13:30:00,-17.32296
311,ema_9,ema_21,1,80,3.31886,-3.60489,0.01129,0.05363,0.30947,15.17823,14:30:00,-17.41038
796,ema_9,ema_21,1,69,7.34002,2.51034,0.01913,0.12845,0.72119,30.53931,13:30:00,-17.41359
292,ema_9,ema_21,1,53,19.90256,-5.86607,0.01391,0.08991,0.69156,7.7844,13:30:00,-17.51568
108,ema_9,ema_21,0,62,12.56852,-3.10268,0.02996,0.17535,0.4871,58.41608,14:30:00,-17.59632
640,ema_9,ema_21,1,77,0.5542,-1.27989,0.00562,0.0721,0.63336,25.96721,14:30:00,-17.69697
1503,ema_9,ema_21,1,75,3.11402,2.57213,0.02972,0.01391,0.81993,37.77906,13:30:00,-17.92581
171,ema_9,ema_21,0,65,8.09565,-3.28523,0.00528,0.06622,0.18105,38.98531,13:30:00,-18.00797
1446,ema_9,ema_21,1,68,11.22997,-2.90451,0.02428,0.25053,0.61864,19.9199,13:30:00,-18.32429
497,ema_9,ema_21,1,53,5.01235,4.27712,0.01669,0.05209,0.55675,28.32181,13:30:00,-18.55048
415,ema_9,ema_21,1,64,4.10752,1.41286,0.00688,0.0622,0.48102,22.37071,13:30:00,-18.55701
101,ema_9,ema_21,1,60,2.95371,2.84324,0.00618,0.13804,0.16051,12.16213,13:30:00,-18.74909
745,ema_9,ema_21,0,69,6.57289,-0.22431,0.00614,0.00885,0.45157,12.77195,13:30:00,-18.75493
664,ema_9,ema_21,0,74,3.90462,1.40971,0.00728,0.17233,0.46464,35.70691,13:30:00,-18.90696
137,ema_9,ema_21,0,50,14.97922,-6.17715,0.01468,0.17557,0.37214,48.91532,13:30:00,-19.06653
1736,ema_9,ema_21,1,39,13.36482,-6.87313,0.0067,0.51262,0.51268,54.06695,14:30:00,-19.18611
1243,ema_9,ema_21,0,78,10.17322,-3.90211,0.00678,0.72234,0.1714,12.50128,14:30:00,-19.22068
903,ema_9,ema_21,1,50,6.13188,-0.03493,0.05663,0.02995,0.62035,23.88852,13:30:00,-19.23442
1650,ema_9,ema_21,0,50,9.79776,-1.29145,0.03719,0.0782,0.8771,15.09871,13:30:00,-19.26702
184,ema_9,ema_21,1,64,16.67519,-6.22106,0.00501,0.01502,0.21415,48.09541,14:30:00,-19.41807
1276,ema_9,ema_21,1,39,5.75974,-2.85535,0.00643,0.23094,0.56875,51.03501,14:30:00,-19.44006
316,ema_9,ema_21,1,74,15.47016,1.18329,0.02916,0.2262,0.96369,35.51308,13:30:00,-19.729
1235,ema_9,ema_21,1,76,1.17825,3.228,0.00636,0.54099,0.18013,39.56839,14:30:00,-20.20552
670,ema_9,ema_21,0,73,8.3305,1.19263,0.01404,0.14879,0.60025,20.06004,13:30:00,-20.4796
1182,ema_9,ema_21,1,71,12.10483,1.10755,0.15019,0.12988,0.47615,25.1846,13:30:00,-20.56588
1366,ema_9,ema_21,1,79,11.12751,-0.41004,0.03131,0.4246,0.91267,40.95969,14:30:00,-20.72887
0,ema_9,ema_21,1,62,8.56195,-8.45556,0.08937,0.033,0.45615,39.73433,13:30:00,-21.18132
221,ema_9,ema_21,0,70,18.99345,-0.11486,0.09362,0.07409,0.05823,30.35321,14:30:00,-21.2555
703,ema_9,ema_21,1,32,4.12852,1.10329,0.0412,0.00513,0.22158,44.77129,13:30:00,-21.33833
150,ema_9,ema_21,0,69,16.26851,-4.64597,0.01061,0.28664,0.18305,34.32332,13:30:00,-21.41409
343,ema_9,ema_21,1,76,4.2255,-3.065,0.00648,0.18874,0.59575,46.9264,13:30:00,-21.45817
1129,ema_9,ema_21,0,79,13.533,-2.12426,0.00628,0.52734,0.32356,51.92445,13:30:00,-21.46235
516,ema_9,ema_21,1,50,11.07663,2.82588,0.07359,0.15118,0.22172,12.36712,14:30:00,-21.59452
63,ema_9,ema_21,1,73,1.3469,3.59362,0.08091,0.29836,0.01804,19.93538,14:30:00,-21.59792
1318,ema_9,ema_21,1,70,3.99083,0.28567,0.01076,0.0299,0.47597,16.80299,13:30:00,-21.75532
1161,ema_9,ema_21,1,69,3.22421,1.0927,0.05599,0.02958,0.38568,17.77841,13:30:00,-22.02688
1098,ema_9,ema_21,1,78,11.95347,-0.97976,0.04422,0.29463,0.41448,20.04377,13:30:00,-22.2268
84,ema_9,ema_21,0,30,0.72277,4.52979,0.00727,0.09189,0.40002,9.56104,14:30:00,-22.42042
888,ema_9,ema_21,0,41,1.49949,-4.88914,0.04574,0.03627,0.00741,12.22082,13:30:00,-22.54478
126,ema_9,ema_21,1,49,18.09662,2.1454,0.04299,0.20345,0.32072,59.57561,14:30:00,-22.60205
468,ema_9,ema_21,1,59,8.29395,-3.40508,0.00526,0.03533,0.88976,41.68532,13:30:00,-22.73575
709,ema_9,ema_21,1,42,0.92851,-1.89052,0.00801,0.01456,0.59267,8.35499,14:30:00,-22.9699
303,ema_9,ema_21,1,66,5.73076,-5.11815,0.01293,0.0745,0.55985,16.86953,13:30:00,-22.98873
115,ema_9,ema_21,0,63,18.87922,-5.70419,0.00782,0.49376,0.1602,32.05436,14:30:00,-23.25115
1320,ema_9,ema_21,0,77,3.09283,-4.547,0.01514,0.05017,0.64608,31.4451,14:30:00,-23.37824
496,ema_9,ema_21,0,55,0.85814,0.60941,0.1194,0.00475,0.51631,42.39287,13:30:00,-23.56867
1084,ema_9,ema_21,1,34,3.08068,-5.95144,0.01528,0.07036,0.26403,54.15699,14:30:00,-23.70836
1636,ema_9,ema_21,1,76,3.6055,-1.29272,0.00874,0.02271,0.28733,9.87868,13:30:00,-23.88561
1744,ema_9,ema_21,1,50,13.28774,3.11241,0.01177,0.65373,0.94874,39.25313,13:30:00,-24.37673
1338,ema_9,ema_21,0,59,7.81876,-2.20241,0.01426,0.09865,0.68757,27.73122,13:30:00,-24.46613
752,ema_9,ema_21,1,37,2.77367,3.72282,0.00551,0.31828,0.09941,16.21029,13:30:00,-24.99836
366,ema_9,ema_21,0,64,13.05692,-2.3764,0.01984,0.28178,0.77,48.92157,13:30:00,-25.01365
807,ema_9,ema_21,1,63,0.59761,-2.08026,0.0061,0.05156,0.0827,50.83375,13:30:00,-25.3989
336,ema_9,ema_21,1,68,8.14997,-6.2671,0.00974,0.0353,0.8869,53.66808,13:30:00,-25.6874
486,ema_9,ema_21,1,52,1.41467,2.14337,0.00546,0.21655,0.70883,53.16012,13:30:00,-25.71387
785,ema_9,ema_21,0,50,1.05002,-0.14808,0.00645,0.13919,0.16559,38.26681,13:30:00,-25.9567
545,ema_9,ema_21,1,55,7.95024,3.72337,0.01164,0.32389,0.68417,48.16869,13:30:00,-26.21434
305,ema_9,ema_21,0,79,4.49997,-1.6889,0.00634,0.29235,0.41621,57.9879,14:30:00,-26.26553
450,ema_9,ema_21,1,60,4.12552,3.90144,0.00856,0.34345,0.24359,32.89039,13:30:00,-26.38261
1963,ema_9,ema_21,0,73,15.39442,-1.94516,0.02829,0.14829,0.75156,29.04912,13:30:00,-26.41315
113,ema_9,ema_21,1,67,2.89526,-4.54894,0.01309,0.15683,0.23615,37.68099,14:30:00,-26.52342
518,ema_9,ema_21,0,65,1.22692,-3.25431,0.00772,0.09555,0.86396,34.19301,13:30:00,-26.58723
671,ema_9,ema_21,1,67,2.98314,0.20544,0.01439,0.0427,0.58861,57.82993,13:30:00,-27.03304
102,ema_9,ema_21,1,32,9.18565,-7.14743,0.01971,0.52487,0.18608,38.70921,14:30:00,-27.05116
46,ema_9,ema_21,0,72,5.79735,2.89064,0.07705,0.06117,0.91386,8.87005,14:30:00,-27.06688
217,ema_9,ema_21,0,78,14.875,2.69492,0.03741,0.40943,0.81857,19.82381,14:30:00,-27.12635
890,ema_9,ema_21,1,80,4.18887,-3.56164,0.02335,0.02391,0.73824,59.60129,13:30:00,-27.18644
90,ema_9,ema_21,0,55,18.85188,1.62051,0.00641,0.71202,0.2468,15.0733,14:30:00,-27.38906
659,ema_9,ema_21,0,60,0.81808,-8.04693,0.02114,0.00196,0.22619,46.20536,13:30:00,-27.69396
15,ema_9,ema_21,0,36,7.40534,-5.6749,0.01167,0.003,0.84823,13.37646,13:30:00,-27.72671
535,ema_9,ema_21,0,38,0.65192,-7.07773,0.01228,0.03275,0.71235,27.26282,13:30:00,-27.95903
302,ema_9,ema_21,1,77,9.79712,2.42748,0.10378,0.23822,0.52385,26.1187,13:30:00,-28.15765
3,ema_9,ema_21,1,54,9.34793,2.93496,0.04813,0.74742,0.17594,24.40306,14:30:00,-28.23276
502,ema_9,ema_21,1,42,0.70737,-9.44453,0.00611,0.17875,0.81951,47.15205,13:30:00,-28.73213
1794,ema_9,ema_21,0,39,12.4017,-5.42326,0.00552,0.89614,0.18534,12.36666,14:30:00,-28.79048
48,ema_9,ema_21,0,46,8.1396,-0.7953,0.00768,0.25587,0.90586,30.58009,14:30:00,-29.177
1738,ema_9,ema_21,0,64,11.63558,3.51366,0.01704,0.58559,0.08264,7.32587,13:30:00,-29.22354
148,ema_9,ema_21,0,72,8.86743,3.61419,0.17534,0.08262,0.30829,40.38792,14:30:00,-29.61064
882,ema_9,ema_21,1,79,3.02535,-1.73176,0.00524,0.07965,0.62992,21.83226,13:30:00,-29.8171
57,ema_9,ema_21,1,34,4.89919,0.64326,0.02098,0.01655,0.73103,12.93119,13:30:00,-30.57983
378,ema_9,ema_21,1,56,9.04285,-5.03704,0.0097,0.33156,0.87481,42.7344,14:30:00,-30.84581
29,ema_9,ema_21,1,31,0.981,-0.96645,0.00524,0.33188,0.11726,41.28347,13:30:00,-30.84652
141,ema_9,ema_21,0,35,4.78114,-8.1779,0.01076,0.14348,0.28916,39.65771,13:30:00,-31.17526
774,ema_9,ema_21,1,72,2.84977,4.05989,0.00523,0.88218,0.54439,44.51945,14:30:00,-31.17946
24,ema_9,ema_21,1,55,11.45053,-8.5418,0.0243,0.4053,0.46533,35.06369,13:30:00,-31.6963
142,ema_9,ema_21,0,34,13.70396,-7.0424,0.00743,0.63579,0.32586,27.55453,14:30:00,-32.08541
252,ema_9,ema_21,1,70,4.57146,1.15446,0.00627,0.42295,0.66306,15.8723,13:30:00,-32.42012
421,ema_9,ema_21,1,69,7.48586,-1.18193,0.00825,0.41969,0.78009,38.67988,13:30:00,-32.82936
816,ema_9,ema_21,1,72,13.37201,-1.78347,0.06947,0.24271,0.744,45.33625,14:30:00,-32.95206
346,ema_9,ema_21,1,65,13.9363,2.74213,0.12629,0.08657,0.81221,28.12016,13:30:00,-35.08924
78,ema_9,ema_21,1,61,6.24383,0.25096,0.01137,0.35853,0.64172,47.40523,13:30:00,-35.40285
601,ema_9,ema_21,0,57,4.07478,0.28612,0.10341,0.03285,0.41041,7.45049,14:30:00,-35.5041
1107,ema_9,ema_21,0,70,10.77158,-7.2932,0.03792,0.14842,0.25984,48.31565,13:30:00,-36.00656
365,ema_9,ema_21,1,58,7.6706,-1.95194,0.01397,0.21784,0.72804,59.38838,13:30:00,-36.3018
1172,ema_9,ema_21,0,40,13.4885,-7.95283,0.00541,0.9953,0.40435,33.79702,13:30:00,-36.30734
1857,ema_9,ema_21,0,45,12.50488,-2.97968,0.01855,0.39013,0.8397,40.64973,13:30:00,-37.0039
253,ema_9,ema_21,1,68,10.1666,-1.50019,0.01524,0.67461,0.63409,33.53328,14:30:00,-37.23381
133,ema_9,ema_21,0,50,6.92326,-9.63116,0.01999,0.18565,0.4981,46.32161,14:30:00,-37.48726
173,ema_9,ema_21,0,43,5.33885,4.43345,0.00529,0.4169,0.37561,16.3273,14:30:00,-37.53014
250,ema_9,ema_21,1,72,15.15429,3.87791,0.03477,0.44356,0.82478,31.70051,14:30:00,-37.60694
467,ema_9,ema_21,1,65,0.66673,-0.9151,0.02396,0.08707,0.28657,33.74077,13:30:00,-38.74762
482,ema_9,ema_21,1,77,3.58791,4.29474,0.03197,0.21897,0.96713,51.34324,14:30:00,-39.36446
169,ema_9,ema_21,0,31,19.16613,-8.14119,0.00544,0.51373,0.22192,13.97226,13:30:00,-40.48268
309,ema_9,ema_21,1,66,5.26822,-2.18745,0.01103,0.17226,0.86764,24.75605,13:30:00,-40.94298
118,ema_9,ema_21,0,43,13.36003,-9.46527,0.01583,0.34302,0.06826,12.45097,14:30:00,-41.58235
277,ema_9,ema_21,1,80,6.1522,2.97649,0.07149,0.15074,0.90751,37.22533,13:30:00,-41.88687
214,ema_9,ema_21,0,80,8.09865,1.63748,0.09049,0.18812,0.62555,30.11722,14:30:00,-43.03266
10,ema_9,ema_21,0,33,1.385,0.20735,0.02335,0.10007,0.16717,40.1978,14:30:00,-44.14756
66,ema_9,ema_21,0,71,0.90486,3.07663,0.02935,0.20627,0.42805,19.7758,13:30:00,-46.57341
1893,ema_9,ema_21,1,32,12.3539,-8.11479,0.10396,0.1536,0.89645,9.03979,14:30:00,-50.04913
1,ema_9,ema_21,1,79,1.88717,-1.31347,0.01927,0.25775,0.76672,36.13723,14:30:00,-50.13948
8,ema_9,ema_21,0,58,7.10632,-3.17644,0.03325,0.59092,0.00597,32.73609,13:30:00,-50.44176
97,ema_9,ema_21,0,51,3.17953,2.15733,0.00856,0.3189,0.23293,58.69364,13:30:00,-50.81835
437,ema_9,ema_21,1,54,3.74063,-0.95676,0.01041,0.20928,0.47142,8.31677,13:30:00,-52.39606
77,ema_9,ema_21,1,46,0.94972,-0.60174,0.01235,0.21933,0.91549,5.37614,13:30:00,-53.60252
51,ema_9,ema_21,1,41,1.55112,-8.04256,0.0124,0.86282,0.05464,11.38372,14:30:00,-56.68698
748,ema_9,ema_21,1,56,12.08616,1.52387,0.03895,0.89468,0.99371,57.42319,14:30:00,-56.88094
95,ema_9,ema_21,1,58,4.31404,-8.13238,0.0176,0.90207,0.14816,9.47792,13:30:00,-57.63654
792,ema_9,ema_21,0,74,11.58409,-3.04772,0.04295,0.27522,0.7457,42.16739,14:30:00,-58.90202
93,ema_9,ema_21,1,69,0.61777,3.08558,0.01298,0.7535,0.88404,11.03651,14:30:00,-59.21703
58,ema_9,ema_21,0,39,2.67815,-0.91416,0.01246,0.24274,0.52737,25.15033,13:30:00,-59.62755
12,ema_9,ema_21,0,63,1.34614,-3.20129,0.01297,0.32872,0.03876,27.63183,13:30:00,-60.15388
53,ema_9,ema_21,0,54,9.50527,1.14928,0.01045,0.97252,0.54355,29.82985,13:30:00,-60.74421
28,ema_9,ema_21,0,60,0.88345,-6.62925,0.00612,0.5372,0.52468,22.8391,13:30:00,-61.38987
17,ema_9,ema_21,1,56,10.42027,-5.68811,0.01416,0.77663,0.69491,56.8793,13:30:00,-61.57602
83,ema_9,ema_21,1,56,7.59961,3.54898,0.01253,0.99899,0.64559,39.19442,13:30:00,-62.49614
74,ema_9,ema_21,0,44,5.57118,-5.32238,0.00532,0.80445,0.61432,21.64054,14:30:00,-62.96435
31,ema_9,ema_21,0,68,2.15815,-5.85749,0.0109,0.437,0.88174,9.81145,14:30:00,-64.06287
208,ema_9,ema_21,0,54,4.68308,4.26303,0.11037,0.15242,0.01736,54.21132,14:30:00,-64.45101
45,ema_9,ema_21,0,51,16.86955,-0.16565,0.08072,0.1191,0.38191,39.41655,13:30:00,-64.51373
56,ema_9,ema_21,0,43,3.31621,-8.83737,0.01536,0.31049,0.74495,32.17251,14:30:00,-66.9705
99,ema_9,ema_21,1,49,14.99142,-3.27814,0.12359,0.48268,0.71988,52.84271,13:30:00,-67.83734
9,ema_9,ema_21,0,73,0.73346,4.44958,0.02251,0.8319,0.92291,8.76273,14:30:00,-70.72031
47,ema_9,ema_21,1,56,2.22097,-8.81453,0.02067,0.27957,0.92309,23.96336,14:30:00,-73.23197
76,ema_9,ema_21,1,71,0.52159,-0.15383,0.02007,0.35478,0.76791,35.4817,13:30:00,-77.14271
55,ema_9,ema_21,1,42,3.91931,-5.07578,0.10065,0.13703,0.19613,14.91801,13:30:00,-80.27443
26,ema_9,ema_21,0,49,2.4005,3.06028,0.03259,0.19518,0.73391,33.39098,13:30:00,-81.14707
59,ema_9,ema_21,0,47,1.11816,-3.77707,0.0227,0.3451,0.5243,41.02866,14:30:00,-84.72759
89,ema_9,ema_21,0,42,1.73387,-3.60141,0.0059,0.91247,0.9908,39.32313,13:30:00,-85.29544
86,ema_9,ema_21,0,56,0.59122,-2.10515,0.03307,0.26761,0.27326,5.79957,14:30:00,-85.43393
49,ema_9,ema_21,1,45,4.12189,3.95845,0.07688,0.57665,0.20121,53.4816,13:30:00,-86.27885
35,ema_9,ema_21,0,44,1.02138,4.12802,0.0207,0.30424,0.96207,27.28794,13:30:00,-86.94972
40,ema_9,ema_21,0,46,0.66594,-1.81882,0.01505,0.59867,0.96645,17.55857,14:30:00,-92.04063
13,ema_9,ema_21,1,44,0.56865,-1.02724,0.02647,0.79473,0.03754,47.3455,13:30:00,-92.13322
79,ema_9,ema_21,0,76,1.24808,-5.07221,0.0075,0.9964,0.57731,33.38117,13:30:00,-94.83848
96,ema_9,ema_21,0,74,0.59283,-3.09601,0.01787,0.43713,0.66883,54.17182,13:30:00,-96.16072
4,ema_9,ema_21,1,41,2.81698,-2.95363,0.04931,0.174,0.32586,38.24535,13:30:00,-98.27121
71,ema_9,ema_21,0,62,9.4415,-5.18461,0.16205,0.17805,0.04836,49.26675,14:30:00,-100.85245
34,ema_9,ema_21,1,45,5.56712,-2.99954,0.0371,0.26719,0.84102,35.26804,13:30:00,-102.42344
54,ema_9,ema_21,0,66,9.92254,-6.54253,0.02623,0.73636,0.24924,56.96243,14:30:00,-104.43291
27,ema_9,ema_21,1,31,0.56294,0.02865,0.0437,0.18244,0.64325,12.53113,13:30:00,-104.91656
6,ema_9,ema_21,0,71,0.67013,-4.25666,0.01672,0.71593,0.21255,23.73135,14:30:00,-107.09522
5,ema_9,ema_21,1,53,0.74265,4.68282,0.03181,0.34716,0.6697,28.67401,13:30:00,-107.31506
7,ema_9,ema_21,1,42,0.86407,-3.3531,0.01886,0.44705,0.34806,13.44845,13:30:00,-110.25425
36,ema_9,ema_21,1,49,1.04372,4.18282,0.06484,0.37355,0.1761,50.81335,14:30:00,-114.56196
2,ema_9,ema_21,1,33,3.43341,-1.28068,0.11854,0.12721,0.33219,10.49315,13:30:00,-116.26925
43,ema_9,ema_21,0,46,4.23953,3.67539,0.02828,0.72871,0.55412,5.51597,14:30:00,-124.98324
72,ema_9,ema_21,0,52,3.75764,-3.8089,0.02244,0.66064,0.83399,41.1396,14:30:00,-126.4701
64,ema_9,ema_21,0,69,0.6007,-8.46571,0.13256,0.15166,0.06594,18.81026,14:30:00,-128.92541
94,ema_9,ema_21,1,46,1.24511,-1.65839,0.19321,0.1168,0.28774,57.88927,14:30:00,-130.33219
38,ema_9,ema_21,0,61,2.27565,4.76234,0.08438,0.29584,0.13802,46.76303,13:30:00,-136.32107
62,ema_9,ema_21,0,49,15.35999,0.42347,0.10344,0.45568,0.2797,45.45304,14:30:00,-140.3849
69,ema_9,ema_21,1,39,3.07542,-1.80523,0.09551,0.66522,0.32139,24.94323,14:30:00,-141.75212
37,ema_9,ema_21,0,63,0.61515,-5.59468,0.03487,0.59768,0.6897,16.72049,14:30:00,-148.48895
52,ema_9,ema_21,0,63,2.23885,4.92932,0.02843,0.98795,0.87611,13.40546,13:30:00,-150.09125
21,ema_9,ema_21,1,54,1.62994,-6.36841,0.08667,0.84202,0.23599,6.84241,14:30:00,-156.39702
67,ema_9,ema_21,0,31,16.69172,-3.64729,0.09084,0.89896,0.79157,19.40826,14:30:00,-159.7445
39,ema_9,ema_21,0,59,0.71096,-5.38548,0.05369,0.48417,0.33477,21.91188,14:30:00,-162.39376
