,open,high,low,close,volume,ask,bid,open_orig,high_orig,low_orig,close_orig,volume_orig,ask_orig,bid_orig,signal_raw,signal_norm,signal_scaled,signal_smooth,trade_action,Position,Cash,NetValue,Action,TradedAmount,StrategyEarning,BuyHoldEarning,EarningDiff
2024-12-31 16:42:00,190.6,190.73,190.58,190.73,15072.0,190.7872,190.6728,190.6,190.73,190.58,190.73,15072.0,190.7872,190.6728,0.32503914382325727,0.36899034331727315,0.2652490156092542,0.2051421122241327,0,1,-191.472,-0.799,Hold,0,-0.799,-1.055,0.2559999999999999
2024-12-31 16:43:00,190.7116,191.47,190.69,190.85,11343.0,190.9073,190.7927,190.7116,191.47,190.69,190.85,11343.0,190.9073,190.7927,0.21137367661351,0.2399552391888642,0.1724920235389528,0.19766311767405143,0,1,-191.472,-0.679,Hold,0,-0.679,-0.935,0.256
2024-12-31 16:44:00,190.8,190.9086,190.78,190.85,9323.0,190.9073,190.7927,190.8,190.9086,190.78,190.85,9323.0,190.9073,190.7927,0.21243319157666352,0.24115801983062093,0.1733566434050221,0.18844936411539692,0,1,-191.472,-0.679,Hold,0,-0.679,-0.935,0.256
2024-12-31 16:45:00,190.84,190.97,190.83,190.9305,9930.0,190.9878,190.8732,190.84,190.97,190.83,190.9305,9930.0,190.9878,190.8732,0.13537715193001512,0.1536826032101943,0.11047486731304763,0.17760548971460885,0,1,-191.472,-0.599,Hold,0,-0.599,-0.854,0.255
2024-12-31 16:46:00,190.95,190.95,190.74,190.8,16328.0,190.8572,190.7428,190.95,190.95,190.74,190.8,16328.0,190.8572,190.7428,0.26333367624763204,0.2989411750925885,0.21489411269010544,0.1673195202541239,0,1,-191.472,-0.729,Hold,0,-0.729,-0.985,0.256
2024-12-31 16:47:00,190.82,190.89,190.8185,190.854,9313.0,190.9113,190.7967,190.82,190.89,190.8185,190.854,9313.0,190.9113,190.7967,0.2117229134342393,0.24035169917477286,0.17277701913001714,0.15723796904336979,0,1,-191.472,-0.675,Hold,0,-0.675,-0.931,0.256
2024-12-31 16:48:00,190.855,191.01,190.8101,191.0,13900.0,191.0573,190.9427,190.855,191.01,190.8101,191.0,13900.0,191.0573,190.9427,0.06895783577220767,0.07828218840571047,0.05627321633319518,0.14670655528305643,0,1,-191.472,-0.529,Hold,0,-0.529,-0.785,0.256
2024-12-31 16:49:00,191.015,191.03,190.935,190.99,15343.0,191.0473,190.9327,191.015,191.03,190.935,190.99,15343.0,191.0473,190.9327,0.0792039866999177,0.08991380515200649,0.06463461371872592,0.1352707121603775,0,1,-191.472,-0.539,Hold,0,-0.539,-0.795,0.256
2024-12-31 16:50:00,190.97,191.08,190.97,191.06,13816.0,191.1173,191.0027,190.97,191.08,190.97,191.06,13816.0,191.1173,191.0027,0.009950124791917774,0.011295562496976854,0.008119824508523025,0.12477445381907183,0,1,-191.472,-0.469,Hold,0,-0.469,-0.725,0.256
2024-12-31 16:51:00,191.05,191.14,190.98,191.07,32965.0,191.1273,191.0127,191.05,191.14,190.98,191.07,32965.0,191.1273,191.0127,0.0,0.0,0.0,0.11473030142184498,0,1,-191.472,-0.459,Hold,0,-0.459,-0.715,0.25599999999999995
2024-12-31 16:52:00,191.03,191.03,190.81,190.88,21283.0,190.9373,190.8227,191.03,191.03,190.81,190.88,21283.0,190.9373,190.8227,0.0,0.0,0.0,0.10286926519010146,0,1,-191.472,-0.649,Hold,0,-0.649,-0.905,0.256
2024-12-31 16:53:00,190.9,190.92,190.85,190.8856,10121.0,190.9429,190.8283,190.9,190.92,190.85,190.8856,10121.0,190.9429,190.8283,0.0,0.0,0.0,0.09094877526683222,0,1,-191.472,-0.644,Hold,0,-0.644,-0.899,0.255
2024-12-31 16:54:00,190.86,190.96,190.85,190.89,9339.0,190.9473,190.8327,190.86,190.96,190.85,190.89,9339.0,190.9473,190.8327,0.0,0.0,0.0,0.07973322991327453,0,1,-191.472,-0.639,Hold,0,-0.639,-0.895,0.256
2024-12-31 16:55:00,190.87,190.88,190.69,190.72,16702.0,190.7772,190.6628,190.87,190.88,190.69,190.72,16702.0,190.7772,190.6628,0.0,0.0,0.0,0.06794911351792887,0,1,-191.472,-0.809,Hold,0,-0.809,-1.065,0.2559999999999999
2024-12-31 16:56:00,190.715,190.795,190.64,190.755,15366.0,190.8122,190.6978,190.715,190.795,190.64,190.755,15366.0,190.8122,190.6978,0.0,0.0,0.0,0.05610850359867272,0,1,-191.472,-0.774,Hold,0,-0.774,-1.03,0.256
2024-12-31 16:57:00,190.76,190.82,190.74,190.82,9373.0,190.8772,190.7628,190.76,190.82,190.74,190.82,9373.0,190.8772,190.7628,0.0,0.0,0.0,0.04291219956743397,0,1,-191.472,-0.709,Hold,0,-0.709,-0.965,0.256
2024-12-31 16:58:00,190.8,190.812,190.66,190.71,29153.0,190.7672,190.6528,190.8,190.812,190.66,190.71,29153.0,190.7672,190.6528,0.0,0.0,0.0,0.03450066394168956,0,1,-191.472,-0.819,Hold,0,-0.819,-1.075,0.256
2024-12-31 16:59:00,190.71,190.78,190.66,190.76,10324.0,190.8172,190.7028,190.71,190.78,190.66,190.76,10324.0,190.8172,190.7028,0.0,0.0,0.0,0.02875092982372446,0,1,-191.472,-0.769,Hold,0,-0.769,-1.025,0.2559999999999999
2024-12-31 17:00:00,190.75,190.76,190.66,190.72,13391.0,190.7772,190.6628,190.75,190.76,190.66,190.72,13391.0,190.7772,190.6628,0.0,0.0,0.0,0.022972375043557057,0,1,-191.472,-0.809,Hold,0,-0.809,-1.065,0.2559999999999999
2024-12-31 17:01:00,190.715,190.715,190.57,190.595,27995.0,190.6522,190.5378,190.715,190.715,190.57,190.595,27995.0,190.6522,190.5378,0.0,0.0,0.0,0.01928987946645547,-1,0,-0.934,-0.934,Sell,-1,-0.934,-1.19,0.2559999999999999
2024-12-31 17:02:00,190.6,190.6125,190.37,190.42,40288.0,190.4771,190.3629,190.6,190.6125,190.37,190.42,40288.0,190.4771,190.3629,0.06016114034556001,0.06829601988656993,0.04909465077617575,0.01212674237678529,0,0,-0.934,-0.934,Hold,0,-0.934,-1.365,0.43099999999999994
2024-12-31 17:03:00,190.43,190.61,190.43,190.58,18341.0,190.6372,190.5228,190.43,190.61,190.43,190.58,18341.0,190.6372,190.5228,0.0,0.0,0.0,0.006367508405784718,0,0,-0.934,-0.934,Hold,0,-0.934,-1.205,0.271
2024-12-31 17:04:00,190.62,190.68,190.55,190.55,12523.0,190.6072,190.4928,190.62,190.68,190.55,190.55,12523.0,190.6072,190.4928,0.0,0.0,0.0,0.004491734528011546,0,0,-0.934,-0.934,Hold,0,-0.934,-1.235,0.30100000000000005
2024-12-31 17:05:00,190.58,190.66,190.51,190.55,15039.0,190.6072,190.4928,190.58,190.66,190.51,190.55,15039.0,190.6072,190.4928,0.0,0.0,0.0,0.0023372474040540144,0,0,-0.934,-0.934,Hold,0,-0.934,-1.235,0.30100000000000005
2024-12-31 17:06:00,190.52,190.59,190.45,190.59,18265.0,190.6472,190.5328,190.52,190.59,190.45,190.59,18265.0,190.6472,190.5328,0.0,0.0,0.0,0.002066586587103247,0,0,-0.934,-0.934,Hold,0,-0.934,-1.195,0.261
2024-12-31 17:07:00,190.595,190.665,190.53,190.56,9730.0,190.6172,190.5028,190.595,190.665,190.53,190.56,9730.0,190.6172,190.5028,0.0,0.0,0.0,0.002066586587103247,0,0,-0.934,-0.934,Hold,0,-0.934,-1.225,0.29100000000000004
2024-12-31 17:08:00,190.57,190.67,190.57,190.67,7494.0,190.7272,190.6128,190.57,190.67,190.57,190.67,7494.0,190.7272,190.6128,0.0,0.0,0.0,0.002066586587103247,0,0,-0.934,-0.934,Hold,0,-0.934,-1.115,0.18099999999999994
2024-12-31 17:09:00,190.66,190.76,190.66,190.72,7234.0,190.7772,190.6628,190.66,190.76,190.66,190.72,7234.0,190.7772,190.6628,0.0,0.0,0.0,0.0032026272022867936,0,0,-0.934,-0.934,Hold,0,-0.934,-1.065,0.1309999999999999
2024-12-31 17:10:00,190.7252,190.77,190.68,190.7,8843.0,190.7572,190.6428,190.7252,190.77,190.68,190.7,8843.0,190.7572,190.6428,0.0,0.0,0.0,0.003887668227765233,0,0,-0.934,-0.934,Hold,0,-0.934,-1.085,0.1509999999999999
2024-12-31 17:11:00,190.7,190.7199,190.56,190.56,18095.0,190.6172,190.5028,190.7,190.7199,190.56,190.56,18095.0,190.6172,190.5028,0.0,0.0,0.0,0.003887668227765233,0,0,-0.934,-0.934,Hold,0,-0.934,-1.225,0.29100000000000004
2024-12-31 17:12:00,190.55,190.58,190.43,190.48,29707.0,190.5371,190.4229,190.55,190.58,190.43,190.48,29707.0,190.5371,190.4229,0.0158114169925828,0.017949407926074655,0.012902946836921659,0.003887668227765233,0,0,-0.934,-0.934,Hold,0,-0.934,-1.305,0.3709999999999999
2024-12-31 17:13:00,190.49,190.6,190.43,190.53,9685.0,190.5872,190.4728,190.49,190.6,190.43,190.53,9685.0,190.5872,190.4728,0.0,0.0,0.0,0.006901042638395635,0,0,-0.934,-0.934,Hold,0,-0.934,-1.255,0.32099999999999984
2024-12-31 17:14:00,190.55,190.6,190.538,190.56,9030.0,190.6172,190.5028,190.55,190.6,190.538,190.56,9030.0,190.6172,190.5028,0.0,0.0,0.0,0.010861361347338163,0,0,-0.934,-0.934,Hold,0,-0.934,-1.225,0.29100000000000004
2024-12-31 17:15:00,190.56,190.64,190.55,190.61,22602.0,190.6672,190.5528,190.56,190.64,190.55,190.61,22602.0,190.6672,190.5528,0.0,0.0,0.0,0.01460740359588516,0,0,-0.934,-0.934,Hold,0,-0.934,-1.175,0.241
2024-12-31 17:16:00,190.615,190.67,190.58,190.67,6143.0,190.7272,190.6128,190.615,190.67,190.58,190.67,6143.0,190.7272,190.6128,0.0,0.0,0.0,0.018607524169559117,0,0,-0.934,-0.934,Hold,0,-0.934,-1.115,0.18099999999999994
2024-12-31 17:17:00,190.675,190.72,190.55,190.71,13460.0,190.7672,190.6528,190.675,190.72,190.55,190.71,13460.0,190.7672,190.6528,0.0,0.0,0.0,0.022627695431048738,0,0,-0.934,-0.934,Hold,0,-0.934,-1.075,0.1409999999999999
2024-12-31 17:18:00,190.715,190.75,190.685,190.75,8253.0,190.8072,190.6928,190.715,190.75,190.685,190.75,8253.0,190.8072,190.6928,0.0,0.0,0.0,0.028931629023686612,0,0,-0.934,-0.934,Hold,0,-0.934,-1.035,0.10099999999999987
2024-12-31 17:19:00,190.76,190.88,190.7438,190.8215,15400.0,190.8787,190.7643,190.76,190.88,190.7438,190.8215,15400.0,190.8787,190.7643,0.0,0.0,0.0,0.0396802089911492,0,0,-0.934,-0.934,Hold,0,-0.934,-0.963,0.028999999999999915
2024-12-31 17:20:00,190.835,190.89,190.83,190.852,11063.0,190.9093,190.7947,190.835,190.89,190.83,190.852,11063.0,190.9093,190.7947,0.0,0.0,0.0,0.047602011120239214,0,0,-0.934,-0.934,Hold,0,-0.934,-0.933,-0.0010000000000000009
2024-12-31 17:21:00,190.855,190.855,190.66,190.66,16736.0,190.7172,190.6028,190.855,190.855,190.66,190.66,16736.0,190.7172,190.6028,0.0,0.0,0.0,0.057252326668731264,0,0,-0.934,-0.934,Hold,0,-0.934,-1.125,0.19099999999999995
2024-12-31 17:22:00,190.655,190.7,190.58,190.61,25115.0,190.6672,190.5528,190.655,190.7,190.58,190.61,25115.0,190.6672,190.5528,0.0,0.0,0.0,0.06937568661432941,0,0,-0.934,-0.934,Hold,0,-0.934,-1.175,0.241
2024-12-31 17:23:00,190.595,190.595,190.42,190.45,11289.0,190.5071,190.3929,190.595,190.595,190.42,190.45,11289.0,190.5071,190.3929,0.0417635105705731,0.04741069620817679,0.0340812184555064,0.08168165643994293,0,0,-0.934,-0.934,Hold,0,-0.934,-1.335,0.4009999999999999
2024-12-31 17:24:00,190.47,190.51,190.42,190.47,10188.0,190.5271,190.4129,190.47,190.51,190.42,190.47,10188.0,190.5271,190.4129,0.025183710623077175,0.028589005987121986,0.020551230764353168,0.09539628238725667,0,0,-0.934,-0.934,Hold,0,-0.934,-1.315,0.3809999999999999
2024-12-31 17:25:00,190.485,190.59,190.47,190.59,13823.0,190.6472,190.5328,190.485,190.59,190.47,190.59,13823.0,190.6472,190.5328,0.0,0.0,0.0,0.10893352156185411,0,0,-0.934,-0.934,Hold,0,-0.934,-1.195,0.261
2024-12-31 17:26:00,190.585,190.64,190.52,190.53,8889.0,190.5872,190.4728,190.585,190.64,190.52,190.53,8889.0,190.5872,190.4728,0.0,0.0,0.0,0.12427017395889038,0,0,-0.934,-0.934,Hold,0,-0.934,-1.255,0.32099999999999984
2024-12-31 17:27:00,190.52,190.52,190.34,190.37,13342.0,190.4271,190.3129,190.52,190.52,190.34,190.37,13342.0,190.4271,190.3129,0.1107786925656036,0.12575798508824382,0.09040123231891208,0.13794346464905088,0,0,-0.934,-0.934,Hold,0,-0.934,-1.415,0.481
2024-12-31 17:28:00,190.376,190.385,190.31,190.33,9029.0,190.3871,190.2729,190.376,190.385,190.31,190.33,9029.0,190.3871,190.2729,0.14559058017220358,0.1652770725691854,0.11880956126827581,0.15150504619056868,1,1,-191.322,-1.049,Buy,1,-1.049,-1.455,0.40600000000000014
2024-12-31 17:29:00,190.34,190.35,190.26,190.34,21814.0,190.3971,190.2829,190.34,190.35,190.26,190.34,21814.0,190.3971,190.2829,0.1377132762280063,0.15633461396990858,0.11238126745640996,0.16343247716227527,0,1,-191.322,-1.039,Hold,0,-1.039,-1.445,0.40600000000000014
2024-12-31 17:30:00,190.33,190.44,190.32,190.33,12543.0,190.3871,190.2729,190.33,190.44,190.32,190.33,12543.0,190.3871,190.2729,0.1470537898288152,0.16693813476368788,0.1200036172102187,0.17706005070512937,0,1,-191.322,-1.049,Hold,0,-1.049,-1.455,0.40600000000000014
2024-12-31 17:31:00,190.34,190.385,190.32,190.33,12582.0,190.3871,190.2729,190.34,190.385,190.32,190.33,12582.0,190.3871,190.2729,0.14779090001778614,0.16777491564642041,0.12060513784468853,0.1902486778542786,0,1,-191.322,-1.049,Hold,0,-1.049,-1.455,0.40600000000000014
2024-12-31 17:32:00,190.335,190.335,190.16,190.1659,22416.0,190.2229,190.1089,190.335,190.335,190.16,190.1659,22416.0,190.2229,190.1089,0.291908486094978,0.3313798185488095,0.23821265855531212,0.20350341327211982,0,1,-191.322,-1.213,Hold,0,-1.213,-1.619,0.4059999999999999
2024-12-31 17:33:00,190.17,190.18,190.03,190.05,27783.0,190.107,189.993,190.17,190.18,190.03,190.05,27783.0,190.107,189.993,0.3951429439142426,0.4485734512443722,0.3224573990238775,0.21672467951481134,0,1,-191.322,-1.328,Hold,0,-1.328,-1.734,0.4059999999999999
2024-12-31 17:34:00,190.055,190.21,190.02,190.17,27945.0,190.2271,190.1129,190.055,190.21,190.02,190.17,27945.0,190.2271,190.1129,0.29122397785292753,0.3306027523522069,0.2376540638727005,0.2344894563016925,0,1,-191.322,-1.209,Hold,0,-1.209,-1.615,0.4059999999999999
2024-12-31 17:35:00,190.16,190.23,190.08,190.1,55276.0,190.157,190.043,190.16,190.23,190.08,190.1,55276.0,190.157,190.043,0.35476817468686805,0.4027392794479271,0.28950946645476144,0.2526020304622163,0,1,-191.322,-1.278,Hold,0,-1.278,-1.684,0.4059999999999999
2024-12-31 17:36:00,190.095,190.11,189.98,190.0,62306.0,190.057,189.943,190.095,190.11,189.98,190.0,62306.0,190.057,189.943,0.44568307195341567,0.5059475231088177,0.3637007983679448,0.2726257306601699,0,1,-191.322,-1.378,Hold,0,-1.378,-1.784,0.40600000000000014
2024-12-31 17:37:00,190.01,190.07,189.92,189.995,45930.0,190.052,189.938,190.01,190.07,189.92,189.995,45930.0,190.052,189.938,0.4523962383247427,0.5135684315783801,0.3691790947684051,0.2914430423189648,0,1,-191.322,-1.383,Hold,0,-1.383,-1.79,0.40700000000000003
2024-12-31 17:38:00,189.99,190.04,189.92,189.94,38131.0,189.997,189.883,189.99,190.04,189.92,189.94,38131.0,189.997,189.883,0.5041817326483108,0.5723562658821106,0.41143877841941223,0.310619964341693,0,1,-191.322,-1.438,Hold,0,-1.438,-1.844,0.40600000000000014
2024-12-31 17:39:00,189.97,189.97,189.85,189.95,29988.0,190.007,189.893,189.97,189.97,189.85,189.95,29988.0,190.007,189.893,0.497660579919788,0.5649533347895084,0.40611717523792334,0.3294142761330451,0,1,-191.322,-1.428,Hold,0,-1.428,-1.834,0.40600000000000014
2024-12-31 17:40:00,189.945,189.945,189.83,189.88,40409.0,189.937,189.823,189.945,189.945,189.83,189.88,40409.0,189.937,189.823,0.5638112193703076,0.6400487429129588,0.4600995719110884,0.3411320743276446,0,1,-191.322,-1.498,Hold,0,-1.498,-1.904,0.4059999999999999
2024-12-31 17:41:00,189.86,190.04,189.83,189.95,43169.0,190.007,189.893,189.86,190.04,189.83,189.95,43169.0,190.007,189.893,0.5026621518991858,0.5706312101989008,0.4101987207048148,0.35139737561854906,0,1,-191.322,-1.428,Hold,0,-1.428,-1.834,0.40600000000000014
2024-12-31 17:42:00,189.975,189.98,189.88,189.94,16877.0,189.997,189.883,189.975,189.98,189.88,189.94,16877.0,189.997,189.883,0.5143668792648182,0.5839186294256393,0.41975039308245576,0.3583645357359927,0,1,-191.322,-1.438,Hold,0,-1.438,-1.844,0.40600000000000014
2024-12-31 17:43:00,189.94,190.04,189.94,190.025,26212.0,190.082,189.968,189.94,190.04,189.94,190.025,26212.0,190.082,189.968,0.43848026453364675,0.49777076522234637,0.3578229291511972,0.36396910982119396,0,1,-191.322,-1.353,Hold,0,-1.353,-1.76,0.40700000000000003
2024-12-31 17:44:00,190.01,190.05,189.96,189.96,39737.0,190.017,189.903,190.01,190.05,189.96,189.96,39737.0,190.017,189.903,0.5009814826174112,0.5687232838858103,0.40882720628562275,0.3637980425495652,0,1,-191.322,-1.418,Hold,0,-1.418,-1.825,0.40700000000000003
2024-12-31 17:45:00,189.97,190.02,189.92,189.98,45137.0,190.037,189.923,189.97,190.02,189.92,189.98,45137.0,190.037,189.923,0.4848447863511026,0.5504046130165889,0.3956588144744774,0.36005200030101825,0,1,-191.322,-1.398,Hold,0,-1.398,-1.804,0.40600000000000014
2024-12-31 17:46:00,189.97,190.02,189.96,189.98,21762.0,190.037,189.923,189.97,190.02,189.96,189.98,21762.0,190.037,189.923,0.4872750809562594,0.5531635276204452,0.39764206253523665,0.3576810331666097,0,1,-191.322,-1.398,Hold,0,-1.398,-1.804,0.40600000000000014
2024-12-31 17:47:00,189.98,190.0027,189.8916,189.9839,17663.0,190.0409,189.9269,189.98,190.0027,189.8916,189.9839,17663.0,190.0409,189.9269,0.48604467578282556,0.5517667493062259,0.3966379872807457,0.3541016787218139,0,1,-191.322,-1.395,Hold,0,-1.395,-1.801,0.4059999999999999
2024-12-31 17:48:00,189.97,189.99,189.81,189.81,41571.0,189.8669,189.7531,189.97,189.99,189.81,189.81,41571.0,189.8669,189.7531,0.6530747520879017,0.7413823275260405,0.5329433036064343,0.34616125676997017,0,1,-191.322,-1.568,Hold,0,-1.568,-1.974,0.4059999999999999
2024-12-31 17:49:00,189.83,189.91,189.76,189.8,31537.0,189.8569,189.7431,189.83,189.91,189.76,189.8,31537.0,189.8569,189.7431,0.665860597150489,0.7558970512105543,0.5433772248157143,0.3370664517429695,0,1,-191.322,-1.578,Hold,0,-1.578,-1.984,0.4059999999999999
2024-12-31 17:50:00,189.81,189.82,189.71,189.73,29976.0,189.7869,189.6731,189.81,189.82,189.71,189.73,29976.0,189.7869,189.6731,0.7361180610114968,0.8356546010420625,0.6007110059386069,0.32929295690967536,0,1,-191.322,-1.648,Hold,0,-1.648,-2.054,0.4059999999999999
2024-12-31 17:51:00,189.74,189.9,189.73,189.78,29928.0,189.8369,189.7231,189.74,189.9,189.73,189.78,29928.0,189.8369,189.7231,0.6917683961896716,0.7853080555271947,0.5645193497638475,0.32041359320192175,0,1,-191.322,-1.598,Hold,0,-1.598,-2.004,0.4059999999999999
2024-12-31 17:52:00,189.77,189.81,189.74,189.7699,12877.0,189.8268,189.713,189.77,189.81,189.74,189.7699,12877.0,189.8268,189.713,0.7049885144096426,0.8003157739924346,0.5753076606818459,0.30971072972001357,0,1,-191.322,-1.608,Hold,0,-1.608,-2.014,0.4059999999999997
2024-12-31 17:53:00,189.74,189.81,189.73,189.745,49397.0,189.8019,189.6881,189.74,189.81,189.73,189.745,49397.0,189.8019,189.6881,0.7326863778291193,0.8317588919261472,0.5979105721960686,0.2974047598944001,0,1,-191.322,-1.633,Hold,0,-1.633,-2.039,0.40600000000000014
2024-12-31 17:54:00,189.73,190.05,189.73,190.0325,26939.0,190.0895,189.9755,189.73,190.05,189.73,190.0325,26939.0,190.0895,189.9755,0.4559573838732466,0.5176111087251662,0.3720851766023382,0.2849944727566248,0,1,-191.322,-1.346,Hold,0,-1.346,-1.752,0.4059999999999999
2024-12-31 17:55:00,190.0,190.14,190.0,190.115,22701.0,190.172,190.058,190.0,190.14,190.0,190.115,22701.0,190.172,190.058,0.37737648922309186,0.428404648992102,0.3079590387271354,0.2728991981005595,0,1,-191.322,-1.263,Hold,0,-1.263,-1.669,0.40600000000000014
2024-12-31 17:56:00,190.12,190.3246,190.11,190.24,38342.0,190.2971,190.1829,190.12,190.3246,190.11,190.24,38342.0,190.2971,190.1829,0.2561291042967873,0.2907624140783713,0.2090148035233094,0.25894586571765765,0,1,-191.322,-1.139,Hold,0,-1.139,-1.545,0.4059999999999999
2024-12-31 17:57:00,190.27,190.27,190.13,190.18,16033.0,190.2371,190.1229,190.27,190.27,190.13,190.18,16033.0,190.2371,190.1229,0.316815946799727,0.3596552206080898,0.25853845487494953,0.24818548803324245,0,1,-191.322,-1.199,Hold,0,-1.199,-1.605,0.4059999999999999
2024-12-31 17:58:00,190.17,190.41,190.17,190.36,17803.0,190.4171,190.3029,190.17,190.41,190.17,190.36,17803.0,190.4171,190.3029,0.13930174708696194,0.15813787495780435,0.11367754311941464,0.23579063410543546,0,1,-191.322,-1.019,Hold,0,-1.019,-1.425,0.40600000000000014
2024-12-31 17:59:00,190.37,190.56,190.37,190.5,34792.0,190.5572,190.4428,190.37,190.56,190.37,190.5,34792.0,190.5572,190.4428,0.0,0.0,0.0,0.2296780066135647,0,1,-191.322,-0.879,Hold,0,-0.879,-1.285,0.4059999999999999
2024-12-31 18:00:00,190.48,190.48,190.26,190.27,18095.0,190.3271,190.2129,190.48,190.48,190.26,190.27,18095.0,190.3271,190.2129,0.05989149152986346,0.06798990965040382,0.04887460317796215,0.22209589890199155,0,1,-191.322,-1.109,Hold,0,-1.109,-1.515,0.4059999999999999
2024-12-31 18:01:00,190.25,190.46,190.2483,190.365,21827.0,190.4221,190.3079,190.25,190.46,190.2483,190.365,21827.0,190.4221,190.3079,0.016205457390891402,0.018396729747509884,0.013224504500814808,0.21599566875018508,0,1,-191.322,-1.014,Hold,0,-1.014,-1.42,0.4059999999999999
2024-12-31 18:02:00,190.35,190.525,190.35,190.49,31735.0,190.5471,190.4329,190.35,190.525,190.35,190.49,31735.0,190.5471,190.4329,0.0,0.0,0.0,0.20782945314316617,0,1,-191.322,-0.889,Hold,0,-0.889,-1.295,0.4059999999999999
2024-12-31 18:03:00,190.505,190.505,190.22,190.27,18998.0,190.3271,190.2129,190.505,190.505,190.22,190.27,18998.0,190.3271,190.2129,0.06079663551128607,0.06901744554816727,0.04961324821385832,0.2026883481740525,0,1,-191.322,-1.109,Hold,0,-1.109,-1.515,0.4059999999999999
2024-12-31 18:04:00,190.28,190.42,190.28,190.3884,12910.0,190.4455,190.3313,190.28,190.42,190.28,190.3884,12910.0,190.4455,190.3313,0.005452123130881572,0.006189349264856419,0.004449218873875538,0.1939693734890039,0,1,-191.322,-0.99,Hold,0,-0.99,-1.396,0.4059999999999999
2024-12-31 18:05:00,190.39,190.39,190.3,190.34,18759.0,190.3971,190.2829,190.39,190.39,190.3,190.34,18759.0,190.3971,190.2829,0.028341993164461954,0.032174345726609495,0.02312855522215364,0.1870141128778472,0,1,-191.322,-1.039,Hold,0,-1.039,-1.445,0.40600000000000014
2024-12-31 18:06:00,190.3592,190.3592,190.22,190.29,14114.0,190.3471,190.2329,190.3592,190.3592,190.22,190.29,14114.0,190.3471,190.2329,0.05222077299339684,0.05928197056045823,0.042614893910699905,0.175709744899988,0,1,-191.322,-1.089,Hold,0,-1.089,-1.495,0.40600000000000014
2024-12-31 18:07:00,190.3,190.575,190.28,190.4935,22610.0,190.5506,190.4364,190.3,190.575,190.28,190.4935,22610.0,190.5506,190.4364,0.0,0.0,0.0,0.1689966534644415,0,1,-191.322,-0.885,Hold,0,-0.885,-1.291,0.4059999999999999
2024-12-31 18:08:00,190.52,190.54,190.3,190.3,14409.0,190.3571,190.2429,190.52,190.54,190.3,190.3,14409.0,190.3571,190.2429,0.047950545897486686,0.054434331154235224,0.039130164286153415,0.16177488478891072,0,1,-191.322,-1.079,Hold,0,-1.079,-1.485,0.40600000000000014
2024-12-31 18:09:00,190.3,190.32,190.21,190.29,12999.0,190.3471,190.2329,190.3,190.32,190.21,190.29,12999.0,190.3471,190.2329,0.05300998890992884,0.06017790281208559,0.04325893555596433,0.15259486604797348,0,1,-191.322,-1.089,Hold,0,-1.089,-1.495,0.40600000000000014
2024-12-31 18:10:00,190.295,190.34,190.25,190.295,19357.0,190.3521,190.2379,190.295,190.34,190.25,190.295,19357.0,190.3521,190.2379,0.05085407974032187,0.057730475541336014,0.04149960042403276,0.15437733206327678,0,1,-191.322,-1.084,Hold,0,-1.084,-1.49,0.4059999999999999
2024-12-31 18:11:00,190.27,190.29,190.17,190.18,11336.0,190.2371,190.1229,190.27,190.29,190.17,190.18,11336.0,190.2371,190.1229,0.10708549631119321,0.12156540158022805,0.08738739017235876,0.15454458840849486,0,1,-191.322,-1.199,Hold,0,-1.199,-1.605,0.4059999999999999
2024-12-31 18:12:00,190.2,190.28,190.18,190.28,16243.0,190.3371,190.2229,190.2,190.28,190.18,190.28,16243.0,190.3371,190.2229,0.058703053415562007,0.06664077310441946,0.04790477524824552,0.16234181038030496,0,1,-191.322,-1.099,Hold,0,-1.099,-1.505,0.4059999999999999
2024-12-31 18:13:00,190.2601,190.2601,189.99,190.01,30089.0,190.067,189.953,190.2601,190.2601,189.99,190.01,30089.0,190.067,189.953,0.21376577857358714,0.24267079680791434,0.17444410439507407,0.16985254543061712,0,1,-191.322,-1.368,Hold,0,-1.368,-1.774,0.4059999999999999
2024-12-31 18:14:00,190.02,190.09,190.0,190.0,17107.0,190.057,189.943,190.02,190.09,190.0,190.0,17107.0,190.057,189.943,0.2222454662045238,0.25229709231607605,0.18136397493842915,0.17903091712038663,0,1,-191.322,-1.378,Hold,0,-1.378,-1.784,0.40600000000000014
2024-12-31 18:15:00,190.005,190.08,189.95,189.95,18599.0,190.007,189.893,190.005,190.08,189.95,189.95,18599.0,190.007,189.893,0.26058605561308523,0.29582202621309744,0.21265190992028304,0.19467006545059162,0,1,-191.322,-1.428,Hold,0,-1.428,-1.834,0.40600000000000014
2024-12-31 18:16:00,189.94,190.075,189.9301,190.05,16208.0,190.107,189.993,189.94,190.075,189.9301,190.05,16208.0,190.107,189.993,0.18706589189464132,0.21236060020724395,0.15265559432466858,0.20831967057690245,0,1,-191.322,-1.328,Hold,0,-1.328,-1.734,0.4059999999999999
2024-12-31 18:17:00,190.08,190.08,189.89,189.905,31521.0,189.962,189.848,190.08,190.08,189.89,189.905,31521.0,189.962,189.848,0.29704563045616383,0.33721159818989505,0.24240483820733616,0.2225782111730771,0,1,-191.322,-1.473,Hold,0,-1.473,-1.879,0.4059999999999999
